DEPMD__m,WOB_AVG__tf,DEPTVD__m,ROPA_AVG__m/h,TORQ_AVG__kLbf.ft,SURFRPM_AVG__rpm,MOTORRPM_AVG__rpm,BITRPM_AVG__rpm,SPP_AVG__Psi,CHKP_AVG__Psi,CEMENTP_AVG__Psi,SPM01_AVG__Stk/min,SPM02_AVG__Stk/min,SPM03_AVG__Stk/min,PITACTIVE_AVG__bbl,FLOWIN_AVG__gal/min,FLOWOUTP_AVG__%,DIN_AVG__ppg,TIN_AVG__C,DOUT_AVG__ppg,TOUT_AVG__C,HP__hp,DOC__in/rev,MSE__ksi,Comments__TOC/TOP,well,cluster
3144,1.92,2945.1,67.81,5.54,76,0,76.0,1298,0,0,80,87,0,249.158,716,27.4,11.68,42.556,11.7,44.5,80.16755522,0.585457245,12.649092,TOC,,2
3145,1.89,2945.98,72.0,5.6,76,0,76.0,1299,0,0,80,88,0,249.508,718,26.01,11.69,42.579,11.7,44.6,81.03579589,0.621632822,12.04446119,TOC,,2
3146,1.86,2946.83,62.3,5.55,76,0,76.0,1298,0,0,80,87,0,249.427,716,26.42,11.69,42.589,11.7,44.5,80.312262,0.537885067,13.7834422,TOC,,2
3147,1.85,2947.68,56.37,5.51,76,0,76.0,1297,0,0,80,87,0,249.342,717,26.88,11.69,42.573,11.7,44.3,79.73343488,0.486686697,15.11610183,TOC,,2
3148,1.83,2948.54,63.59,5.5,76,0,76.0,1298,0,0,80,87,0,249.131,716,26.16,11.69,42.593,11.7,44.5,79.5887281,0.549022655,13.38312607,TOC,,2
3149,1.81,2949.41,74.33,5.53,76,0,76.0,1297,0,0,80,87,0,249.47,716,26.72,11.68,42.558,11.7,44.5,80.02284844,0.641749551,11.52115489,TOC,,2
3150,1.8,2950.27,68.95,5.5,76,0,76.0,1298,0,0,80,87,0,249.179,715,25.86,11.69,42.574,11.7,44.3,79.5887281,0.595299765,12.34718911,TOC,,2
3151,1.77,2951.13,70.05,5.58,76,0,76.0,1297,0,0,80,87,0,249,716,26.75,11.69,42.588,11.69,44.2,80.74638233,0.604796933,12.32898931,TOC,,2
3152,1.72,2951.98,76.5,5.52,76,0,76.0,1298,0,0,80,87,0,249.363,715,26.84,11.68,42.604,11.7,44.3,79.87814166,0.660484874,11.17270155,TOC,,2
3153,1.7,2952.87,70.13,5.55,76,0,76.0,1299,0,0,80,87,0,249.176,715,26.57,11.69,42.617,11.7,44.5,80.312262,0.605487636,12.24640639,TOC,,8
3154,1.68,2953.7,63.94,5.49,76,0,76.0,1298,0,0,80,87,0,249.053,715,27.59,11.69,42.591,11.7,44.7,79.44402133,0.552044481,13.28027075,TOC,,2
3155,1.65,2954.56,67.68,5.51,76,0,76.0,1298,0,0,80,87,0,249.027,715,26.72,11.69,42.607,11.69,44.8,79.73343488,0.584334853,12.59436212,TOC,,8
3156,1.65,2955.42,68.25,5.51,76,0,76.0,1299,0,0,80,87,0,249.065,714,27.23,11.69,42.644,11.68,44.9,79.73343488,0.589256113,12.48972268,TOC,,8
3157,1.63,2956.3,71.8,5.53,76,0,76.0,1299,0,0,80,87,0,249.346,715,27.1,11.69,42.648,11.7,45.1,80.02284844,0.619906064,11.91749516,TOC,,8
3158,1.62,2957.15,65.55,5.57,76,0,76.0,1299,0,0,80,87,0,249.058,717,26.31,11.68,42.597,11.7,45.1,80.60167555,0.565944882,13.14117185,TOC,,8
3159,1.61,2958,67.05,5.53,76,0,76.0,1299,0,0,80,87,0,249.011,715,27.24,11.68,42.616,11.69,45,80.02284844,0.578895566,12.75641165,TOC,,8
3160,1.6,2958.86,68.0,5.56,76,0,76.0,1300,0,0,80,87,0,248.822,717,26.4,11.67,42.644,11.7,44.9,80.45696877,0.587097665,12.64658648,TOC,,8
3161,1.58,2959.73,66.99,5.54,76,0,76.0,1299,0,0,80,87,0,248.899,716,26.69,11.67,42.668,11.69,44.9,80.16755522,0.578377538,12.78956843,TOC,,8
3162,1.59,2960.59,84.19,5.54,76,0,76.0,1300,0,0,80,87,0,249.032,716,26.76,11.68,42.673,11.7,44.9,80.16755522,0.726878713,10.18980582,TOC,,8
3163,1.58,2961.45,81.38,5.57,76,0,76.0,1300,0,0,80,87,0,248.88,717,26.98,11.7,42.689,11.7,44.9,80.60167555,0.702617765,10.59582307,TOC,,8
3164,1.58,2962.32,81.03,5.55,76,0,76.0,1299,0,0,80,87,0,248.958,717,27.38,11.69,42.691,11.7,44.8,80.312262,0.699595939,10.60333565,TOC,,8
3165,1.58,2963.16,84.0,5.58,76,0,76.0,1301,0,0,80,87,0,248.76,715,26.95,11.69,42.68,11.7,44.7,80.74638233,0.725238293,10.28560179,TOC,,8
3166,1.57,2964.01,82.04,5.47,76,0,76.0,1299,0,0,80,87,0,248.852,716,27.17,11.68,42.67,11.7,44.8,79.15460777,0.708316066,10.32309973,TOC,,8
3167,1.57,2964.88,83.63,5.59,76,0,76.0,1300,0,0,80,87,0,248.717,716,26.18,11.67,42.675,11.7,45,80.89108911,0.722043791,10.34883903,TOC,,8
3168,1.58,2965.74,84.97,5.63,76,0,76.0,1300,0,0,80,87,0,248.528,716,26.51,11.68,42.626,11.7,45.1,81.46991622,0.733613068,10.25945583,TOC,,8
3169,1.58,2966.6,80.22,5.58,76,0,76.0,1300,0,0,80,87,0,248.671,716,27.57,11.68,42.608,11.7,45.2,80.74638233,0.692602569,10.76732325,TOC,,8
3170,1.58,2967.46,93.87,5.59,76,0,76.0,1301,0,0,80,87,0,248.671,716,24.9,11.66,42.62,11.7,45.2,80.89108911,0.810453792,9.227073965,TOC,,8
3171,1.58,2968.32,97.21,5.62,76,0,76.0,1301,0,0,80,87,0,248.704,716,27,11.68,42.614,11.7,45.3,81.32520944,0.839290648,8.959682999,TOC,,8
3172,1.56,2969.18,95.3,5.66,76,0,76.0,1301,0,0,80,87,0,248.612,715,26.58,11.68,42.556,11.7,45.3,81.90403656,0.822800111,9.201807187,TOC,,8
3173,1.55,2970.04,98.6,5.66,76,0,76.0,1301,0,0,80,87,0,248.372,716,25.6,11.69,42.565,11.7,45.3,81.90403656,0.851291615,8.895503068,TOC,,8
3174,1.56,2970.93,95.87,5.59,76,0,76.0,1301,0,0,80,87,0,248.75,717,25.98,11.69,42.608,11.69,45.1,80.89108911,0.82772137,9.035094497,TOC,,8
3175,1.56,2971.76,91.39,5.64,76,0,76.0,1301,0,0,80,87,0,248.798,716,26.62,11.69,42.61,11.7,45,81.614623,0.789041995,9.559179007,TOC,,8
3176,1.56,2972.62,97.76,5.67,76,0,76.0,1301,0,0,80,87,0,248.132,716,26.47,11.69,42.6,11.69,44.9,82.04874334,0.844039232,8.987548759,TOC,,8
3177,1.55,2973.47,96.18,5.64,76,0,76.0,1302,0,0,80,87,0,248.312,716,26.48,11.68,42.568,11.7,44.9,81.614623,0.830397845,9.085781916,TOC,,8
3178,1.54,2974.33,97.48,5.64,76,0,76.0,1302,0,0,80,87,0,247.993,716,26.98,11.7,42.546,11.7,44.9,81.614623,0.841621771,8.965034748,TOC,,8
3179,1.54,2975.2,99.17,5.69,76,0,76.0,1302,0,0,80,87,0,248.236,716,26.99,11.68,42.526,11.7,45,82.33815689,0.856212875,8.890886943,TOC,,8
3180,1.54,2976.07,92.94,5.63,76,0,76.0,1302,0,0,80,87,0,248.043,717,26.65,11.69,42.549,11.7,45.1,81.46991622,0.802424368,9.38343532,TOC,,8
3181,1.55,2976.92,80.11,5.67,76,0,76.0,1302,0,0,80,87,0,248.023,716,26.75,11.68,42.604,11.7,45.2,82.04874334,0.691652853,10.95373457,TOC,,8
3182,1.55,2977.78,80.94,5.66,76,0,76.0,1302,0,0,80,88,0,247.891,717,26.71,11.68,42.63,11.7,45.3,81.90403656,0.698818898,10.82302335,TOC,,8
3183,1.53,2978.64,80.72,5.63,76,0,76.0,1305,0,0,80,87,0,247.889,716,25.46,11.69,42.66,11.7,45.3,81.46991622,0.696919464,10.7943676,TOC,,8
3184,1.53,2979.49,80.57,5.68,76,0,76.0,1304,0,0,80,87,0,248.005,715,26.73,11.68,42.685,11.7,45.3,82.19345011,0.695624396,10.9098569,TOC,,8
3185,1.51,2980.34,66.97,5.63,76,0,76.0,1303,0,0,80,87,0,247.67,716,26.95,11.68,42.714,11.7,45.2,81.46991622,0.578204863,12.99742542,TOC,,8
3186,1.51,2981.21,69.04,5.62,76,0,76.0,1301,0,0,80,87,0,247.428,716,27.45,11.69,42.752,11.7,45.2,81.32520944,0.596076806,12.58722556,TOC,,8
3187,1.5,2982.07,68.8,5.58,76,0,76.0,1302,0,0,80,87,0,247.62,716,27.95,11.69,42.767,11.7,45.1,80.74638233,0.594004697,12.54105614,TOC,,8
3188,1.51,2982.93,69.78,5.53,76,0,76.0,1302,0,0,80,87,0,247.379,716,25.68,11.69,42.762,11.69,45.1,80.02284844,0.60246581,12.25588131,TOC,,8
3189,1.51,2983.78,77.09,5.63,76,0,76.0,1303,0,0,80,87,0,247.541,716,25.99,11.67,42.705,11.69,45.2,81.46991622,0.665578809,11.29901555,TOC,,8
3190,1.52,2984.67,80.38,5.67,76,0,76.0,1301,0,0,80,87,0,247.816,717,26.93,11.67,42.698,11.69,45.1,82.04874334,0.693983976,10.91596127,TOC,,8
3191,1.52,2985.52,79.07,5.63,76,0,76.0,1303,0,0,80,87,0,247.198,715,26.97,11.68,42.708,11.69,44.8,81.46991622,0.682673712,11.01796407,TOC,,8
3192,1.52,2986.37,78.61,5.63,76,0,76.0,1303,0,0,80,87,0,247.537,717,28.83,11.67,42.712,11.69,44.8,81.46991622,0.678702169,11.08208631,TOC,,8
3193,1.53,2987.22,79.01,5.63,76,0,76.0,1304,0,0,80,87,0,248.094,716,27.04,11.68,42.713,11.69,44.8,81.46991622,0.682155684,11.02668045,TOC,,8
3194,1.54,2988.08,78.42,5.61,76,0,76.0,1292,0,0,80,87,0,260.963,716,26.33,11.69,42.672,11.7,45,81.18050267,0.677061749,11.07033141,TOC,,8
3195,1.55,2988.94,78.75,5.6,76,0,76.0,1298,0,0,80,87,0,266.942,715,25.85,11.7,42.683,11.7,45,81.03579589,0.679910899,11.00504872,TOC,,8
3196,1.57,2989.8,77.06,5.67,76,0,76.0,1309,0,0,80,87,0,266.652,716,27.59,11.69,42.708,11.7,45.1,82.04874334,0.665319796,11.38564539,TOC,,8
3199,1.87,2992.37,45.04,5.56,77,0,77.0,1315,0,0,80,88,0,223.789,718,26.42,11.7,42.711,11.7,45.1,81.5156131,0.383815659,19.32184977,TOC,,2
3200,1.79,2993.23,56.32,5.6,77,0,77.0,1315,0,0,80,88,0,223.854,718,26.44,11.7,42.78,11.7,45.3,82.10205636,0.479940007,15.57436361,TOC,,2
3201,1.89,2994.1,63.14,5.65,77,0,77.0,1316,0,0,80,88,0,223.998,717,27.61,11.69,42.791,11.7,45.6,82.83511043,0.538057743,14.0271746,TOC,,2
3202,1.89,2994.96,64.08,5.66,77,0,77.0,1318,0,0,80,88,0,224.06,716,26.08,11.69,42.786,11.69,45.7,82.98172125,0.546068105,13.84683516,TOC,,2
3203,1.89,2995.82,64.5,5.67,77,0,77.0,1318,0,0,80,88,0,224.32,717,25.95,11.69,42.764,11.7,45.6,83.12833206,0.549647203,13.78132983,TOC,,2
3204,1.89,2996.67,58.37,5.63,77,0,77.0,1318,0,0,80,88,0,224.331,715,26.88,11.69,42.793,11.7,45.6,82.5418888,0.497409415,15.11395056,TOC,,2
3205,1.89,2997.56,63.94,5.64,77,0,77.0,1318,0,0,80,88,0,224.426,716,25.58,11.69,42.79,11.7,45.8,82.68849962,0.544875072,13.82821856,TOC,,2
3206,1.89,2998.4,61.95,5.7,77,0,77.0,1319,0,0,80,87,0,224.482,716,26.35,11.69,42.773,11.7,45.9,83.56816451,0.527916965,14.42103481,TOC,,2
3207,1.9,2999.25,57.05,5.66,77,0,77.0,1317,0,0,80,88,0,224.903,719,25.98,11.69,42.79,11.7,46,82.98172125,0.486160821,15.54431152,TOC,,2
3208,1.89,3000.1,61.29,5.67,77,0,77.0,1317,0,0,80,88,0,224.729,718,27.52,11.69,42.82,11.7,45.9,83.12833206,0.522292668,14.49920317,TOC,,2
3209,1.9,3000.97,60.55,5.61,77,0,77.0,1318,0,0,80,88,0,224.682,718,27.32,11.69,42.839,11.7,45.9,82.24866717,0.515986638,14.52137875,TOC,,2
3210,1.91,3001.83,70.7,5.73,77,0,77.0,1319,0,0,80,88,0,224.517,718,25.63,11.69,42.846,11.7,45.8,84.00799695,0.602481508,12.7124438,TOC,,7
3211,1.92,3002.68,78.93,5.66,77,0,77.0,1318,0,0,80,88,0,224.256,718,26.21,11.69,42.806,11.7,45.9,82.98172125,0.672614787,11.25690104,TOC,,7
3212,1.9,3003.54,82.26,5.65,77,0,77.0,1318,0,0,80,88,0,224.36,718,27.59,11.69,42.771,11.7,45.8,82.83511043,0.700991921,10.78453088,TOC,,7
3213,1.92,3004.41,87.37,5.69,77,0,77.0,1318,0,0,80,88,0,224.129,718,25.52,11.7,42.79,11.7,45.6,83.42155369,0.744537615,10.23034089,TOC,,7
3214,1.92,3005.29,83.65,5.67,77,0,77.0,1317,0,0,80,88,0,224.314,719,28.1,11.69,42.825,11.7,45.6,83.12833206,0.712837032,10.64464248,TOC,,7
3215,1.92,3006.13,84.44,5.66,77,0,77.0,1318,0,0,80,87,0,224.493,716,27.15,11.69,42.88,11.7,45.7,82.98172125,0.719569145,10.52729776,TOC,,7
3216,1.93,3006.97,76.94,5.66,77,0,77.0,1318,0,0,80,88,0,224.363,719,27.39,11.69,42.914,11.69,45.8,82.98172125,0.655656679,11.54648667,TOC,,7
3217,1.93,3007.83,93.29,5.74,77,0,77.0,1318,0,0,80,88,0,224.192,718,27,11.69,42.914,11.7,46,84.15460777,0.794985854,9.669919311,TOC,,7
3218,1.93,3008.71,82.53,5.75,77,0,77.0,1318,0,0,80,88,0,223.77,718,27.39,11.69,42.912,11.7,46.2,84.30121858,0.70329277,10.93960762,TOC,,7
3219,1.94,3009.57,81.9,5.68,77,0,77.0,1318,0,0,80,88,0,223.979,717,27.69,11.69,42.9,11.7,46.2,83.27494288,0.697924123,10.89029987,TOC,,7
3220,1.96,3010.43,90.1,5.69,77,0,77.0,1318,0,0,80,88,0,224.261,718,26.68,11.69,42.888,11.7,46.2,83.42155369,0.767801752,9.924242386,TOC,,7
3221,1.97,3011.27,101.97,5.74,77,0,77.0,1320,0,0,80,88,0,223.851,717,26.39,11.69,42.895,11.7,46.1,84.15460777,0.868953881,8.854854346,TOC,,7
3222,1.97,3012.17,97.64,5.77,77,0,77.0,1318,0,0,80,88,0,223.958,716,27.34,11.69,42.905,11.7,46.1,84.59444021,0.832055084,9.291993862,TOC,,7
3223,1.98,3013,96.49,5.74,77,0,77.0,1319,0,0,80,88,0,223.556,716,25.99,11.69,42.909,11.7,46,84.15460777,0.822255173,9.353728217,TOC,,7
3224,1.98,3013.85,99.79,5.82,77,0,77.0,1318,0,0,80,88,0,223.266,717,26.27,11.69,42.902,11.7,46.1,85.32749429,0.850376657,9.171992215,TOC,,7
3225,1.98,3014.71,102.23,5.74,77,0,77.0,1319,0,0,80,88,0,223.54,717,25.84,11.69,42.873,11.7,46.2,84.15460777,0.871169513,8.832926759,TOC,,7
3226,2.0,3015.56,95.76,5.71,77,0,77.0,1319,0,0,80,88,0,223.686,717,26.82,11.69,42.849,11.7,46.3,83.71477532,0.816034359,9.376379618,TOC,,7
3227,2.0,3016.43,101.51,5.72,77,0,77.0,1321,0,0,80,88,0,223.629,717,25.84,11.69,42.858,11.7,46.3,83.86138614,0.865033916,8.865092396,TOC,,7
3228,2.01,3017.28,99.59,5.74,77,0,77.0,1319,0,0,80,88,0,223.546,718,25.97,11.69,42.878,11.69,46.2,84.15460777,0.848672325,9.066187909,TOC,,7
3229,2.01,3018.14,101.82,5.71,77,0,77.0,1321,0,0,80,88,0,223.785,719,26.21,11.69,42.896,11.7,46.2,83.71477532,0.867675631,8.823423724,TOC,,7
3230,2.01,3019,98.59,5.74,77,0,77.0,1322,0,0,80,88,0,223.552,717,25.87,11.69,42.919,11.7,46.1,84.15460777,0.840150663,9.157341203,TOC,,7
3231,2.01,3019.85,102.89,5.79,77,0,77.0,1321,0,0,80,88,0,223.805,715,27.5,11.69,42.914,11.7,45.9,84.88766184,0.87679381,8.853724884,TOC,,7
3232,2.02,3020.71,101.44,5.75,77,0,77.0,1321,0,0,80,88,0,223.244,716,26.52,11.69,42.892,11.7,45.8,84.30121858,0.8644374,8.918058015,TOC,,7
3233,2.01,3021.59,104.18,5.77,77,0,77.0,1322,0,0,80,88,0,223.536,718,27.25,11.69,42.889,11.7,45.9,84.59444021,0.887786754,8.715144053,TOC,,7
3234,2.01,3022.43,97.77,5.79,77,0,77.0,1325,0,0,80,88,0,223.425,718,27.56,11.69,42.891,11.7,46.1,84.88766184,0.8331629,9.313217795,TOC,,7
3235,2.02,3023.28,104.36,5.78,77,0,77.0,1362,0,0,82,88,0,222.882,725,27.47,11.69,42.946,11.69,46.2,84.74105103,0.889320653,8.715584894,TOC,,7
3236,2.02,3024.15,97.73,5.82,77,0,77.0,1370,0,0,84,87,0,223.057,732,27.27,11.69,42.982,11.69,46.3,85.32749429,0.832822034,9.365255345,TOC,,7
3237,2.02,3025,88.51,5.8,77,0,77.0,1370,0,0,84,87,0,223.171,731,27.58,11.7,42.987,11.69,46.3,85.03427266,0.754252309,10.29728149,TOC,,7
3238,2.03,3025.86,88.61,5.76,77,0,77.0,1369,0,0,84,88,0,222.921,733,26.86,11.7,42.995,11.69,46.3,84.4478294,0.755104476,10.21575957,TOC,,7
3239,2.02,3026.76,97.89,5.78,77,0,77.0,1370,0,0,84,88,0,222.9,734,27.7,11.69,42.983,11.69,46.3,84.74105103,0.8341855,9.286364956,TOC,,7
3240,2.03,3027.57,91.56,5.73,77,0,77.0,1370,0,0,84,87,0,223.033,732,27.5,11.69,42.966,11.69,46.5,84.00799695,0.780243379,9.838109349,TOC,,7
3241,2.03,3028.42,89.44,5.81,77,0,77.0,1370,0,0,84,87,0,222.946,730,26.83,11.69,42.967,11.7,46.5,85.18088347,0.762177455,10.20886773,TOC,,7
3242,2.04,3029.29,93.63,5.78,77,0,77.0,1371,0,0,84,88,0,222.881,733,26.92,11.7,42.96,11.7,46.3,84.74105103,0.797883219,9.706038262,TOC,,7
3243,2.03,3030.15,87.8,5.77,77,0,77.0,1370,0,0,84,87,0,222.465,732,28.22,11.7,42.966,11.7,46.2,84.59444021,0.748201929,10.32702437,TOC,,7
3244,2.04,3031.01,86.72,5.71,77,0,77.0,1371,0,0,84,88,0,222.861,732,26.79,11.69,42.973,11.69,46.3,83.71477532,0.738998534,10.34715227,TOC,,7
3245,2.04,3031.86,87.33,5.71,77,0,77.0,1371,0,0,84,88,0,223.042,733,28.53,11.69,42.921,11.69,46.5,83.71477532,0.744196748,10.2754402,TOC,,7
3246,2.05,3032.72,82.98,5.7,77,0,77.0,1371,0,0,84,88,0,222.788,735,27.16,11.69,42.891,11.7,46.5,83.56816451,0.707127518,10.79148303,TOC,,7
3247,2.04,3033.58,85.75,5.72,77,0,77.0,1371,0,0,84,88,0,222.769,733,27.78,11.69,42.886,11.7,46.5,83.86138614,0.730732522,10.48147077,TOC,,7
3248,2.06,3034.43,84.64,5.73,77,0,77.0,1372,0,0,84,87,0,222.662,731,28.29,11.69,42.917,11.7,46.4,84.00799695,0.721273477,10.63708376,TOC,,7
3249,2.06,3035.3,86.0,5.76,77,0,77.0,1372,0,0,84,88,0,222.436,733,27.36,11.69,42.975,11.7,46.2,84.4478294,0.732862938,10.52454763,TOC,,7
3250,2.06,3036.14,88.09,5.79,77,0,77.0,1371,0,0,83,87,0,222.847,731,29.57,11.69,43.028,11.7,46.3,84.88766184,0.750673211,10.32987644,TOC,,7
3251,2.06,3037.01,83.66,5.74,77,0,77.0,1372,0,0,84,88,0,222.544,733,26.71,11.69,43.056,11.69,46.4,84.15460777,0.712922248,10.77937202,TOC,,7
3252,2.07,3037.86,83.04,5.76,77,0,77.0,1370,0,0,84,88,0,222.337,734,28.38,11.69,43.046,11.69,46.5,84.4478294,0.707638818,10.89719495,TOC,,7
3253,2.07,3038.73,87.37,5.79,77,0,77.0,1371,0,0,84,88,0,222.464,734,28.39,11.69,43.043,11.7,46.5,84.88766184,0.744537615,10.41472752,TOC,,7
3254,2.08,3039.58,84.44,5.76,77,0,77.0,1373,0,0,84,88,0,222.438,733,27.8,11.69,43.039,11.7,46.5,84.4478294,0.719569145,10.71827184,TOC,,7
3255,2.08,3040.43,87.16,5.79,77,0,77.0,1372,0,0,84,88,0,222.424,733,27.69,11.69,43.02,11.7,46.5,84.88766184,0.742748066,10.44001834,TOC,,7
3256,2.08,3041.29,84.96,5.78,77,0,77.0,1371,0,0,84,88,0,222.51,733,27.21,11.69,43.022,11.69,46.6,84.74105103,0.724000409,10.68987811,TOC,,7
3257,2.08,3042.15,81.55,5.76,77,0,77.0,1371,0,0,84,88,0,222.343,733,26.95,11.69,43.042,11.69,46.7,84.4478294,0.694941541,11.09519881,TOC,,7
3258,2.09,3043,85.82,5.75,77,0,77.0,1372,0,0,84,88,0,222.146,733,26.78,11.69,43.083,11.7,46.6,84.30121858,0.731329038,10.52946759,TOC,,7
3259,2.1,3043.87,84.21,5.84,77,0,77.0,1372,0,0,84,88,0,221.989,733,26.27,11.69,43.074,11.7,46.5,85.62071592,0.717609162,10.89623923,TOC,,7
3260,2.12,3044.72,86.6,5.75,77,0,77.0,1372,0,0,84,88,0,221.735,734,26.71,11.69,43.065,11.7,46.5,84.30121858,0.737975935,10.43655775,TOC,,7
3261,2.13,3045.58,86.9,5.81,77,0,77.0,1373,0,0,84,88,0,222.015,733,28.3,11.69,43.062,11.69,46.6,85.18088347,0.740532433,10.50886878,TOC,,7
3262,2.14,3046.44,81.79,5.8,77,0,77.0,1372,0,0,84,87,0,222.186,732,26.95,11.69,43.009,11.69,46.7,85.03427266,0.69698674,11.14150752,TOC,,7
3263,2.14,3047.29,84.16,5.84,77,0,77.0,1374,0,0,83,88,0,221.99,732,26.96,11.69,42.964,11.69,46.6,85.62071592,0.717183079,10.90424328,TOC,,7
3264,2.14,3048.15,83.29,5.8,77,0,77.0,1373,0,0,84,88,0,221.954,734,26.36,11.7,42.998,11.7,46.3,85.03427266,0.709769233,10.94237818,TOC,,7
3265,2.14,3049,82.98,5.8,77,0,77.0,1374,0,0,84,88,0,222.102,732,28.84,11.7,43.042,11.7,46.1,85.03427266,0.707127518,10.9829414,TOC,,7
3266,2.14,3049.86,88.58,5.84,77,0,77.0,1373,0,0,84,88,0,222.029,733,26.97,11.69,43.07,11.69,46.1,85.62071592,0.754848826,10.36435638,TOC,,7
3267,2.15,3050.72,82.79,5.78,77,0,77.0,1374,0,0,84,88,0,221.655,733,28.35,11.7,43.083,11.69,46.2,84.74105103,0.705508402,10.97068082,TOC,,7
3268,2.15,3051.58,82.53,5.78,77,0,77.0,1373,0,0,84,88,0,221.605,733,27.25,11.7,43.089,11.69,46.2,84.74105103,0.70329277,11.004975,TOC,,7
3269,2.14,3052.44,84.58,5.78,77,0,77.0,1373,0,0,84,88,0,221.9,733,28.74,11.69,43.1,11.69,46.3,84.74105103,0.720762177,10.73990608,TOC,,7
3270,2.14,3053.29,75.71,5.76,77,0,77.0,1375,0,0,84,88,0,221.71,735,26.71,11.69,43.126,11.69,46.4,84.4478294,0.645175035,11.94707595,TOC,,7
3271,2.13,3054.15,68.95,5.81,77,0,77.0,1373,0,0,84,88,0,221.742,733,27.88,11.7,43.116,11.69,46.6,85.18088347,0.587568599,13.22277985,TOC,,7
3272,2.13,3055,68.99,5.83,77,0,77.0,1373,0,0,84,88,0,221.849,733,26.4,11.69,43.064,11.69,46.7,85.4741051,0.587909466,13.26036364,TOC,,7
3273,2.13,3055.86,59.16,5.85,77,0,77.0,1374,0,0,84,87,0,221.705,731,27.61,11.69,43.08,11.69,46.6,85.76732673,0.504141528,15.50243408,TOC,,7
3274,2.12,3056.72,54.74,5.73,77,0,77.0,1371,0,0,84,88,0,221.445,734,27.69,11.7,43.137,11.69,46.6,84.00799695,0.466475781,16.40518524,TOC,,7
3275,2.13,3057.57,60.34,5.79,77,0,77.0,1374,0,0,84,88,0,221.375,733,26.58,11.69,43.144,11.69,46.6,84.88766184,0.514197089,15.0458719,TOC,,7
3276,2.11,3058.43,75.0,5.76,77,0,77.0,1374,0,0,84,88,0,221.47,734,27.43,11.7,43.08,11.69,46.6,84.4478294,0.639124655,12.05818998,TOC,,7
3277,2.11,3059.28,76.95,5.73,77,0,77.0,1374,0,0,84,88,0,221.161,732,27.29,11.7,43.074,11.69,46.3,84.00799695,0.655741896,11.69394506,TOC,,7
3278,2.12,3060.14,76.45,5.79,77,0,77.0,1375,0,0,84,88,0,221.264,732,28.79,11.7,43.106,11.7,46.3,84.88766184,0.651481065,11.8926482,TOC,,7
3279,2.13,3061.02,78.45,5.78,77,0,77.0,1375,0,0,84,88,0,221.072,733,26.01,11.69,43.136,11.7,46.3,84.74105103,0.668524389,11.5721118,TOC,,7
3280,2.13,3061.86,77.08,5.72,77,0,77.0,1375,0,0,84,88,0,222.143,733,28.5,11.7,43.136,11.7,46.2,83.86138614,0.656849712,11.6549243,TOC,,7
3281,2.14,3062.71,77.19,5.75,77,0,77.0,1374,0,0,84,88,0,229.416,733,27.63,11.7,43.139,11.7,46.1,84.30121858,0.657787095,11.69942975,TOC,,7
3282,2.14,3063.56,76.46,5.72,77,0,77.0,1376,0,0,84,88,0,241.68,732,28.42,11.7,43.132,11.7,46,83.86138614,0.651566281,11.74914472,TOC,,7
3283,2.14,3064.42,77.45,5.79,77,0,77.0,1376,0,0,84,87,0,244.375,731,27.88,11.7,43.173,11.7,46,84.88766184,0.660002727,11.74096658,TOC,,7
3284,2.16,3065.28,76.38,5.73,77,0,77.0,1377,0,0,84,88,0,249.107,734,27.33,11.69,43.191,11.7,46.1,84.00799695,0.650884549,11.78256615,TOC,,7
3285,2.17,3066.13,76.44,5.76,77,0,77.0,1379,0,0,84,88,0,249.923,732,27.34,11.69,43.153,11.7,46.2,84.4478294,0.651395848,11.83497369,TOC,,7
3286,2.14,3067,76.75,5.72,77,0,77.0,1380,0,0,84,88,0,249.709,734,27.66,11.69,43.136,11.7,46.3,83.86138614,0.654037563,11.70506992,TOC,,7
3287,2.15,3067.85,76.46,5.67,77,0,77.0,1377,0,0,84,87,0,250.304,732,26.21,11.69,43.151,11.7,46.3,83.12833206,0.651566281,11.64757616,TOC,,7
3288,2.16,3068.7,74.97,5.76,77,0,77.0,1377,0,0,84,88,0,249.807,733,27.09,11.69,43.201,11.7,46.2,84.4478294,0.638869005,12.06495658,TOC,,7
3289,3.63,3069.56,59.01,5.64,77,0,77.0,1377,0,0,84,88,0,250.065,733,26.21,11.69,43.199,11.27,46.1,82.68849962,0.502863278,15.04598411,TOC,,9
3291,1.65,3071.27,42.26,5.59,77,0,77.0,1486,0,0,89,89,0,245.856,763,28.12,11.7,43.074,11.7,46.7,81.95544554,0.360125439,20.69004454,TOC,,2
3292,1.65,3072.12,45.79,5.6,77,0,77.0,1488,0,0,89,89,0,245.817,764,28.12,11.69,43.116,11.69,46.7,82.10205636,0.390206906,19.13410234,TOC,,2
3293,1.63,3072.98,54.57,5.65,77,0,77.0,1489,0,0,89,89,0,245.83,763,29.71,11.69,43.157,11.69,47,82.83511043,0.465027099,16.2080948,TOC,,8
3294,1.63,3073.84,69.39,5.7,77,0,77.0,1488,0,0,89,89,0,246.103,763,28.25,11.69,43.109,11.69,47.3,83.56816451,0.591318131,12.87254539,TOC,,8
3295,1.62,3074.7,68.84,5.8,77,0,77.0,1488,0,0,89,89,0,246.086,762,27.48,11.69,43.119,11.7,47.3,85.03427266,0.586631217,13.20098184,TOC,,8
