MD,Interval__unidentified,Drilling_hour__unidentified,Drilling_time__unidentified,ROP,WOB,BIT_RPM,TORQUE,Si,Shale,Dolomite,Limestone,BIT_DIAMETER
m,m,h,min,m/h,klbs,rpm,kLbf.ft,%,%,%,%,in
5446.2,135.2,57.9,5.7,2.34,0.013639499999999999,280.506,6.328281960000001,68.95676532,27.35628375,0.019629647,3.66732129,8.5
5446.4,135.4,58.0,5.0,2.34,0.0135945,280.363,6.35778444,68.95676532,27.35628375,0.019629647,3.66732129,8.5
5446.6,135.6,58.1,5.6,2.34,0.01375425,280.363,6.40941378,68.95676532,27.35628375,0.019629647,3.66732129,8.5
5446.8,135.8,58.2,5.5,2.34,0.013329,280.363,6.2471501400000005,68.95676532,27.35628375,0.019629647,3.66732129,8.5
5447.0,136.0,58.3,6.1,2.33,0.0136845,280.506,6.239774520000001,65.96500388,30.19252188,0.101482015,3.740992217,8.5
5447.2,136.2,58.3,4.3,2.33,0.015486749999999999,280.363,6.394662540000001,65.96500388,30.19252188,0.101482015,3.740992217,8.5
5447.4,136.4,58.4,5.8,2.33,0.0160785,280.363,6.40941378,65.96500388,30.19252188,0.101482015,3.740992217,8.5
5447.6,136.6,58.5,6.3,2.33,0.01605375,280.506,6.379911300000001,65.96500388,30.19252188,0.101482015,3.740992217,8.5
5447.8,136.8,58.7,8.0,2.33,0.01614375,280.363,6.2471501400000005,65.96500388,30.19252188,0.101482015,3.740992217,8.5
5448.0,137.0,58.7,4.3,2.33,0.0159435,280.506,6.46104312,69.36786394,27.22297045,0.11625279,3.292912819,8.5
5448.2,137.2,58.8,4.5,2.33,0.01591875,280.363,6.47579436,69.36786394,27.22297045,0.11625279,3.292912819,8.5
5448.4,137.4,58.9,5.2,2.33,0.01593225,280.363,6.5569261800000005,69.36786394,27.22297045,0.11625279,3.292912819,8.5
5448.6,137.6,59.0,3.8,2.33,0.015560999999999998,280.363,6.5274237,69.36786394,27.22297045,0.11625279,3.292912819,8.5
5448.8,137.8,59.1,5.8,2.33,0.01635075,280.363,6.497921220000001,69.36786394,27.22297045,0.11625279,3.292912819,8.5
5449.0,138.0,59.1,4.8,2.33,0.01557675,280.506,6.431540640000001,70.87720742,25.14380444,0.219657786,3.759330354,8.5
5449.2,138.2,59.2,4.5,2.33,0.016245,280.363,6.51267246,70.87720742,25.14380444,0.219657786,3.759330354,8.5
5449.4,138.4,59.3,5.1,2.33,0.0160785,280.363,6.549550560000001,70.87720742,25.14380444,0.219657786,3.759330354,8.5
5449.6,138.6,59.4,4.7,2.33,0.01612575,280.363,6.431540640000001,70.87720742,25.14380444,0.219657786,3.759330354,8.5
5449.8,138.8,59.5,5.2,2.33,0.00952875,280.506,5.8636179,70.87720742,25.14380444,0.219657786,3.759330354,8.5
5450.0,139.0,59.5,3.5,2.34,0.01633275,280.363,6.615931140000001,67.87872523,28.55612902,0.107733553,3.457412201,8.5
5450.2,139.2,59.6,3.9,2.34,0.017136,280.363,6.51267246,67.87872523,28.55612902,0.107733553,3.457412201,8.5
5450.4,139.4,59.7,4.2,2.34,0.018110249999999998,280.363,6.66756048,67.87872523,28.55612902,0.107733553,3.457412201,8.5
5450.6,139.6,59.7,3.7,2.34,0.017905499999999998,280.506,6.5274237,67.87872523,28.55612902,0.107733553,3.457412201,8.5
5450.8,139.8,59.8,5.1,2.34,0.0178875,280.363,6.615931140000001,67.87872523,28.55612902,0.107733553,3.457412201,8.5
5451.0,140.0,59.9,4.9,2.34,0.017392499999999998,280.363,6.608555520000001,58.54907512,38.40606795,0.059464083,2.985392845,8.5
5451.2,140.2,59.9,3.8,2.34,0.016688249999999998,280.363,6.431540640000001,58.54907512,38.40606795,0.059464083,2.985392845,8.5
5451.4,140.4,60.1,6.5,2.34,0.0171765,280.363,6.46104312,58.54907512,38.40606795,0.059464083,2.985392845,8.5
5451.6,140.6,60.1,5.1,2.34,0.01641375,280.506,6.438916260000001,58.54907512,38.40606795,0.059464083,2.985392845,8.5
5451.8,140.8,60.2,3.9,2.34,0.01625175,280.363,6.40941378,58.54907512,38.40606795,0.059464083,2.985392845,8.5
5452.0,141.0,60.3,4.1,2.34,0.01796175,280.363,6.5274237,66.20170077,30.86106308,0.073069548,2.864166608,8.5
5452.2,141.2,60.4,6.3,2.34,0.017397,280.363,6.438916260000001,66.20170077,30.86106308,0.073069548,2.864166608,8.5
5452.4,141.4,60.5,4.9,2.34,0.017676,280.506,6.40941378,66.20170077,30.86106308,0.073069548,2.864166608,8.5
5452.6,141.6,60.5,5.1,2.34,0.017793,280.363,6.490545600000001,66.20170077,30.86106308,0.073069548,2.864166608,8.5
5452.8,141.8,60.6,4.1,2.34,0.0171945,280.363,6.5274237,66.20170077,30.86106308,0.073069548,2.864166608,8.5
5453.0,142.0,60.7,5.8,2.34,0.01721475,280.363,6.4831699799999996,69.02317514,27.51699013,0.166354227,3.293480505,8.5
5453.2,142.2,60.8,5.6,2.34,0.01716075,280.363,6.40941378,69.02317514,27.51699013,0.166354227,3.293480505,8.5
5453.4,142.4,60.9,5.0,2.34,0.01593,280.506,6.379911300000001,69.02317514,27.51699013,0.166354227,3.293480505,8.5
5453.6,142.6,61.0,3.9,2.34,0.016812,280.363,6.46841874,69.02317514,27.51699013,0.166354227,3.293480505,8.5
5453.8,142.8,61.0,5.1,2.34,0.017136,280.363,6.46841874,69.02317514,27.51699013,0.166354227,3.293480505,8.5
5454.0,143.0,61.2,6.8,2.34,0.016384499999999996,280.363,6.394662540000001,65.26148885,31.48621987,0.185246896,3.067044382,8.5
5454.2,143.2,61.2,3.7,2.34,0.015858,280.363,6.328281960000001,65.26148885,31.48621987,0.185246896,3.067044382,8.5
5454.4,143.4,61.3,3.7,2.34,0.016728749999999997,280.506,6.35778444,65.26148885,31.48621987,0.185246896,3.067044382,8.5
5454.6,143.6,61.4,5.0,2.34,0.018560249999999997,280.363,6.490545600000001,65.26148885,31.48621987,0.185246896,3.067044382,8.5
5454.8,143.8,61.5,6.5,2.34,0.01881675,280.506,6.44629188,65.26148885,31.48621987,0.185246896,3.067044382,8.5
5455.0,144.0,61.5,4.6,2.34,0.005949,268.637,5.8267398,63.91728746,32.31991718,0.063032353,3.699763,8.5
5455.2,144.2,61.6,5.2,2.34,0.01689525,278.363,6.438916260000001,63.91728746,32.31991718,0.063032353,3.699763,8.5
5455.4,144.4,61.7,5.3,2.34,0.016265250000000002,280.363,6.47579436,63.91728746,32.31991718,0.063032353,3.699763,8.5
5455.6,144.6,61.8,4.1,2.34,0.015957,280.506,6.328281960000001,63.91728746,32.31991718,0.063032353,3.699763,8.5
5455.8,144.8,61.9,6.1,2.34,0.01707075,280.363,6.40203816,63.91728746,32.31991718,0.063032353,3.699763,8.5
5456.0,145.0,62.0,5.0,2.34,0.01613925,280.506,6.4831699799999996,67.79190655,27.04746446,0.161925573,4.998703416,8.5
5456.2,145.2,62.0,3.3,2.34,0.006916499999999999,263.207,5.59809558,67.79190655,27.04746446,0.161925573,4.998703416,8.5
5456.4,145.4,62.1,4.2,2.34,0.0167625,280.363,6.53479932,67.79190655,27.04746446,0.161925573,4.998703416,8.5
5456.6,145.6,62.2,4.5,2.34,0.01571175,280.506,6.490545600000001,67.79190655,27.04746446,0.161925573,4.998703416,8.5
5456.8,145.8,62.2,3.7,2.34,0.016137,280.506,6.51267246,67.79190655,27.04746446,0.161925573,4.998703416,8.5
5457.0,146.0,62.3,4.0,2.34,0.016415999999999997,280.363,6.453667500000001,66.0233411,29.63536865,0.102701587,4.238588664,8.5
5457.2,146.2,62.4,4.9,2.34,0.0172215,280.506,6.394662540000001,66.0233411,29.63536865,0.102701587,4.238588664,8.5
5457.4,146.4,62.5,4.2,2.34,0.0174285,280.506,6.431540640000001,66.0233411,29.63536865,0.102701587,4.238588664,8.5
5457.6,146.6,62.5,4.8,2.34,0.017712,280.506,6.3430332,66.0233411,29.63536865,0.102701587,4.238588664,8.5
5457.8,146.8,62.7,7.4,2.34,0.0178695,280.506,6.313530720000001,66.0233411,29.63536865,0.102701587,4.238588664,8.5
5458.0,147.0,62.7,5.2,2.34,0.016965,280.506,6.372535680000001,66.577268,28.45272993,0.109273374,4.860728697,8.5
5458.2,147.2,62.8,4.5,2.34,0.01800225,280.506,6.40203816,66.577268,28.45272993,0.109273374,4.860728697,8.5
5458.4,147.4,62.9,4.7,2.34,0.019050749999999998,280.363,6.3430332,66.577268,28.45272993,0.109273374,4.860728697,8.5
5458.6,147.6,63.0,6.8,2.34,0.01851525,280.506,6.453667500000001,66.577268,28.45272993,0.109273374,4.860728697,8.5
5458.8,147.8,63.1,4.8,2.34,0.01798425,280.506,6.424165020000001,66.577268,28.45272993,0.109273374,4.860728697,8.5
5459.0,148.0,63.2,4.4,2.34,0.01872,280.363,6.38728692,64.54498916,31.75514367,0.065911033,3.633956143,8.5
5459.2,148.2,63.3,5.8,2.34,0.019518749999999998,280.363,6.453667500000001,64.54498916,31.75514367,0.065911033,3.633956143,8.5
5459.4,148.4,63.3,5.6,2.34,0.01963125,280.363,6.453667500000001,64.54498916,31.75514367,0.065911033,3.633956143,8.5
5459.6,148.6,63.5,8.4,2.34,0.019338750000000002,280.363,6.3209063400000005,64.54498916,31.75514367,0.065911033,3.633956143,8.5
5459.8,148.8,63.6,5.9,2.34,0.01832175,280.506,6.10701336,64.54498916,31.75514367,0.065911033,3.633956143,8.5
5460.0,149.0,63.7,8.3,2.34,0.018647999999999998,280.506,6.158642700000001,65.07895786,31.43856264,0.089855891,3.392623615,8.5
5460.2,149.2,63.8,6.4,2.34,0.0187335,280.363,6.195520800000001,65.07895786,31.43856264,0.089855891,3.392623615,8.5
5460.4,149.4,63.9,4.6,2.34,0.0135945,280.506,5.834115420000001,65.07895786,31.43856264,0.089855891,3.392623615,8.5
5460.6,149.6,64.0,4.5,2.34,0.01945575,280.506,6.6011799,65.07895786,31.43856264,0.089855891,3.392623615,8.5
5460.8,149.8,64.1,4.4,2.34,0.01920375,280.363,6.4831699799999996,65.07895786,31.43856264,0.089855891,3.392623615,8.5
5461.0,150.0,64.1,3.8,2.34,0.018765,280.363,6.615931140000001,63.12399043,33.02316751,0.172642481,3.680199575,8.5
5461.2,150.2,64.2,3.0,2.34,0.019340999999999997,280.363,6.6306823800000005,63.12399043,33.02316751,0.172642481,3.680199575,8.5
5461.4,150.4,64.2,3.3,2.34,0.019683,280.506,6.579053040000001,63.12399043,33.02316751,0.172642481,3.680199575,8.5
5461.6,150.6,64.3,6.7,2.34,0.02000025,280.363,6.46841874,63.12399043,33.02316751,0.172642481,3.680199575,8.5
5461.8,150.8,64.4,4.1,2.34,0.01972125,280.506,6.5274237,63.12399043,33.02316751,0.172642481,3.680199575,8.5
5462.0,151.0,64.5,6.2,2.34,0.0197595,280.506,6.4167894,65.74629699,31.18747741,0.076947637,2.989277963,8.5
5462.2,151.2,64.6,4.3,2.34,0.019160999999999997,280.506,6.47579436,65.74629699,31.18747741,0.076947637,2.989277963,8.5
5462.4,151.4,64.6,4.1,2.34,0.019192499999999998,283.363,6.549550560000001,65.74629699,31.18747741,0.076947637,2.989277963,8.5
5462.6,151.6,64.7,6.0,2.34,0.01925775,285.506,6.47579436,65.74629699,31.18747741,0.076947637,2.989277963,8.5
5462.8,151.8,64.8,5.5,2.34,0.01884375,285.363,6.54217494,65.74629699,31.18747741,0.076947637,2.989277963,8.5
5463.0,152.0,64.9,6.1,2.34,0.01851075,286.65,6.27665262,65.47589659,31.23918722,0.122992252,3.161923931,8.5
5463.2,152.2,65.1,6.7,2.34,0.0187515,289.653,6.38728692,65.47589659,31.23918722,0.122992252,3.161923931,8.5
5463.4,152.4,65.1,3.8,2.34,0.018193499999999998,289.653,6.505296840000001,65.47589659,31.23918722,0.122992252,3.161923931,8.5
5463.6,152.6,65.2,5.2,2.34,0.01885725,289.653,6.46104312,65.47589659,31.23918722,0.122992252,3.161923931,8.5
5463.8,152.8,65.3,6.5,2.34,0.01932075,289.653,6.379911300000001,65.47589659,31.23918722,0.122992252,3.161923931,8.5
5464.2,153.2,65.5,2.5,2.34,0.012039749999999998,284.796,6.09963774,65.28991625,31.34558143,0.111233991,3.253268331,8.5
5464.4,153.4,65.6,6.9,2.34,0.013941,283.796,6.2840282400000005,65.28991625,31.34558143,0.111233991,3.253268331,8.5
5464.6,153.6,65.7,7.3,2.34,0.012867749999999999,284.653,6.16601832,65.28991625,31.34558143,0.111233991,3.253268331,8.5
5464.8,153.8,65.8,4.9,2.34,0.01467675,288.653,6.35040882,65.28991625,31.34558143,0.111233991,3.253268331,8.5
5465.0,154.0,65.9,8.2,2.34,0.01464525,289.653,6.4167894,64.97728004,30.88975135,0.102077484,4.030891133,8.5
5465.2,154.2,66.0,5.9,2.33,0.014098499999999998,289.796,6.38728692,64.97728004,30.88975135,0.102077484,4.030891133,8.5
5465.4,154.4,66.2,6.7,2.33,0.013977,289.653,6.5274237,64.97728004,30.88975135,0.102077484,4.030891133,8.5
5465.8,154.8,66.4,6.3,2.33,0.011871,289.653,6.438916260000001,64.97728004,30.88975135,0.102077484,4.030891133,8.5
5466.0,155.0,66.5,5.5,2.33,0.0113355,289.653,6.431540640000001,62.14156789,34.38123186,0.104896331,3.372303924,8.5
5466.2,155.2,66.6,7.2,2.33,0.01395675,289.653,6.372535680000001,62.14156789,34.38123186,0.104896331,3.372303924,8.5
5466.4,155.4,66.7,4.7,2.33,0.01506825,289.653,6.431540640000001,62.14156789,34.38123186,0.104896331,3.372303924,8.5
5466.6,155.6,66.9,7.9,2.33,0.014640749999999998,289.653,6.564301800000001,62.14156789,34.38123186,0.104896331,3.372303924,8.5
5466.8,155.8,67.0,5.8,2.33,0.0150435,289.653,6.5938042800000005,62.14156789,34.38123186,0.104896331,3.372303924,8.5
5467.0,156.0,67.1,5.9,2.33,0.01300725,289.653,6.638058000000001,66.587169,29.91627511,0.026167066,3.470388819,8.5
5467.2,156.2,67.1,4.1,2.33,0.014460749999999998,289.653,6.689687340000001,66.587169,29.91627511,0.026167066,3.470388819,8.5
5467.4,156.4,67.2,7.1,2.33,0.01468125,289.653,6.58642866,66.587169,29.91627511,0.026167066,3.470388819,8.5
5467.6,156.6,67.3,3.3,2.33,0.013968,289.653,6.58642866,66.587169,29.91627511,0.026167066,3.470388819,8.5
5467.8,156.8,67.4,6.1,2.33,0.014409000000000002,289.653,6.623306760000001,66.587169,29.91627511,0.026167066,3.470388819,8.5
5468.0,157.0,67.5,4.4,2.33,0.0142965,289.653,6.704438580000001,67.48061936,28.74934625,0.206521052,3.563513338,8.5
5468.2,157.2,67.5,4.2,2.33,0.014627250000000001,289.653,6.65280924,67.48061936,28.74934625,0.206521052,3.563513338,8.5
5468.4,157.4,67.6,6.1,2.33,0.014877000000000001,289.653,6.5938042800000005,67.48061936,28.74934625,0.206521052,3.563513338,8.5
5468.6,157.6,67.7,5.9,2.33,0.013248,289.653,6.5274237,67.48061936,28.74934625,0.206521052,3.563513338,8.5
5468.8,157.8,67.8,4.6,2.33,0.014654249999999999,289.653,6.638058000000001,67.48061936,28.74934625,0.206521052,3.563513338,8.5
5469.0,158.0,67.9,5.7,2.33,0.01510875,289.653,6.615931140000001,66.15246324,30.2907776,0.058916959,3.4978422,8.5
5469.2,158.2,68.0,5.4,2.33,0.0157995,289.796,6.638058000000001,66.15246324,30.2907776,0.058916959,3.4978422,8.5
5469.4,158.4,68.1,4.6,2.33,0.015761249999999997,289.653,6.53479932,66.15246324,30.2907776,0.058916959,3.4978422,8.5
5469.6,158.6,68.2,6.3,2.33,0.01662975,289.653,6.608555520000001,66.15246324,30.2907776,0.058916959,3.4978422,8.5
5469.8,158.8,68.3,5.7,2.33,0.015290999999999999,289.653,6.763443540000001,66.15246324,30.2907776,0.058916959,3.4978422,8.5
5470.0,159.0,68.3,3.4,2.33,0.01581075,289.653,6.72656544,71.27502715,24.95373977,0.148247848,3.62298524,8.5
5470.2,159.2,68.4,4.4,2.33,0.01583325,289.653,6.66756048,71.27502715,24.95373977,0.148247848,3.62298524,8.5
5470.4,159.4,68.5,4.3,2.33,0.01619325,289.653,6.7118142,71.27502715,24.95373977,0.148247848,3.62298524,8.5
5470.6,159.6,68.5,3.3,2.33,0.0163755,289.653,6.689687340000001,71.27502715,24.95373977,0.148247848,3.62298524,8.5
5470.8,159.8,68.6,4.5,2.33,0.015578999999999999,289.653,6.763443540000001,71.27502715,24.95373977,0.148247848,3.62298524,8.5
5471.0,160.0,68.7,2.8,2.33,0.01637325,288.653,6.7855704,68.56048204,28.20018143,0.114378214,3.124958311,8.5
5471.2,160.2,68.7,5.1,2.33,0.016859250000000003,289.653,6.453667500000001,68.56048204,28.20018143,0.114378214,3.124958311,8.5
5471.4,160.4,68.9,7.0,2.33,0.01703925,289.653,6.4831699799999996,68.56048204,28.20018143,0.114378214,3.124958311,8.5
5471.6,160.6,69.0,7.5,2.33,0.010881,289.653,6.143891460000001,68.56048204,28.20018143,0.114378214,3.124958311,8.5
5471.8,160.8,69.1,4.6,2.33,0.016004249999999998,289.653,6.6306823800000005,68.56048204,28.20018143,0.114378214,3.124958311,8.5
5472.0,161.02,69.2,7.3,2.33,0.014845500000000001,289.653,6.46841874,65.37259007,30.04227717,0.198572762,4.386559992,8.5
5472.2,161.2,69.3,4.6,2.33,0.013965749999999999,289.653,6.5200480800000005,65.37259007,30.04227717,0.198572762,4.386559992,8.5
5472.4,161.4,69.3,2.2,2.33,0.01522125,289.653,6.68231172,65.37259007,30.04227717,0.198572762,4.386559992,8.5
5472.6,161.6,69.4,5.3,2.33,0.016290000000000002,289.653,6.549550560000001,65.37259007,30.04227717,0.198572762,4.386559992,8.5
5472.8,161.8,69.5,6.6,2.33,0.0168975,289.653,6.65280924,65.37259007,30.04227717,0.198572762,4.386559992,8.5
5473.0,162.0,69.6,5.0,2.33,0.01575,289.653,6.638058000000001,66.42624964,28.95001257,0.171701473,4.452036317,8.5
5473.2,162.2,69.6,3.8,2.33,0.0151875,289.51,6.733941060000001,66.42624964,28.95001257,0.171701473,4.452036317,8.5
5473.4,162.4,69.7,3.8,2.33,0.01584675,289.653,6.733941060000001,66.42624964,28.95001257,0.171701473,4.452036317,8.5
5473.6,162.6,69.8,5.2,2.33,0.015138,289.653,6.5200480800000005,66.42624964,28.95001257,0.171701473,4.452036317,8.5
5473.8,162.8,69.9,5.7,2.33,0.0156465,289.653,6.5274237,66.42624964,28.95001257,0.171701473,4.452036317,8.5
5474.0,163.0,70.0,6.6,2.33,0.01569825,289.653,6.40203816,59.70105492,29.16389551,0.224811816,10.91023776,8.5
5474.2,163.2,70.1,6.3,2.33,0.0157815,289.653,6.505296840000001,59.70105492,29.16389551,0.224811816,10.91023776,8.5
5474.4,163.4,70.2,6.3,2.33,0.01563975,289.653,6.579053040000001,59.70105492,29.16389551,0.224811816,10.91023776,8.5
5474.6,163.6,70.3,7.0,2.33,0.013743,289.653,6.549550560000001,59.70105492,29.16389551,0.224811816,10.91023776,8.5
5474.8,163.8,70.4,3.3,2.33,0.012834,289.653,6.64543362,59.70105492,29.16389551,0.224811816,10.91023776,8.5
5475.0,164.0,70.5,4.6,2.33,0.015178499999999998,289.653,6.608555520000001,56.88193043,29.63301688,0.093149741,13.39190295,8.5
5475.2,164.2,70.5,4.7,2.33,0.01414125,289.653,6.733941060000001,56.88193043,29.63301688,0.093149741,13.39190295,8.5
5475.4,164.4,70.6,3.9,2.33,0.015543,289.653,6.77819478,56.88193043,29.63301688,0.093149741,13.39190295,8.5
5475.6,164.6,70.7,4.3,2.33,0.015534000000000001,289.653,6.6306823800000005,56.88193043,29.63301688,0.093149741,13.39190295,8.5
5476.0,165.0,71.0,7.8,2.32,0.01127025,289.653,6.3430332,55.86131266,30.1851706,0.106570404,13.84694634,8.5
5476.4,165.4,71.3,8.1,2.32,0.01057275,289.653,6.269277000000001,55.86131266,30.1851706,0.106570404,13.84694634,8.5
5476.6,165.6,71.4,6.5,2.32,0.00612225,289.653,5.8488666600000006,55.86131266,30.1851706,0.106570404,13.84694634,8.5
5476.8,165.8,71.5,4.0,2.32,0.011792249999999999,289.653,6.313530720000001,55.86131266,30.1851706,0.106570404,13.84694634,8.5
5477.0,166.0,71.5,4.5,2.32,0.01412775,289.653,6.490545600000001,51.00744004,29.54731752,0.098713673,19.34652877,8.5
5477.2,166.2,71.6,6.4,2.32,0.01407825,289.51,6.27665262,51.00744004,29.54731752,0.098713673,19.34652877,8.5
5477.4,166.4,71.8,8.1,2.32,0.01638,289.653,6.394662540000001,51.00744004,29.54731752,0.098713673,19.34652877,8.5
5477.6,166.6,71.9,4.6,2.32,0.01472625,289.51,6.505296840000001,51.00744004,29.54731752,0.098713673,19.34652877,8.5
5477.8,166.8,72.0,6.7,2.32,0.015092999999999999,289.653,6.54217494,51.00744004,29.54731752,0.098713673,19.34652877,8.5
5478.0,167.0,72.0,2.4,2.32,0.013943249999999999,284.51,6.33565758,59.0966866,30.81725397,0.12066521,9.965394228,8.5
5478.2,167.2,72.1,7.5,2.32,0.01554525,284.51,6.365160060000001,59.0966866,30.81725397,0.12066521,9.965394228,8.5
5478.4,167.4,72.2,6.7,2.32,0.01536525,284.51,6.3430332,59.0966866,30.81725397,0.12066521,9.965394228,8.5
5478.6,167.6,72.4,7.2,2.32,0.015691499999999997,284.51,6.158642700000001,59.0966866,30.81725397,0.12066521,9.965394228,8.5
5478.8,167.8,72.5,8.5,2.31,0.016071750000000003,284.51,6.158642700000001,59.0966866,30.81725397,0.12066521,9.965394228,8.5
5479.0,168.0,72.6,5.4,2.31,0.016668,284.51,6.394662540000001,56.43686942,30.16348399,0.067556518,13.33209007,8.5
5479.2,168.2,72.7,6.2,2.31,0.017163,284.653,6.35040882,56.43686942,30.16348399,0.067556518,13.33209007,8.5
5479.4,168.4,72.8,5.9,2.31,0.017034749999999998,284.51,6.438916260000001,56.43686942,30.16348399,0.067556518,13.33209007,8.5
5479.6,168.6,72.9,5.6,2.31,0.0173115,284.653,6.4167894,56.43686942,30.16348399,0.067556518,13.33209007,8.5
5479.8,168.8,73.0,5.7,2.31,0.015876,284.653,6.35778444,56.43686942,30.16348399,0.067556518,13.33209007,8.5
5480.0,169.0,73.1,4.6,2.31,0.017203499999999997,284.653,6.5200480800000005,58.16309709,22.71131056,0.114142456,19.01144989,8.5
5480.2,169.2,73.2,5.7,2.31,0.01749375,284.653,6.608555520000001,58.16309709,22.71131056,0.114142456,19.01144989,8.5
5480.4,169.4,73.3,6.6,2.31,0.016253999999999998,284.653,6.44629188,58.16309709,22.71131056,0.114142456,19.01144989,8.5
5480.6,169.6,73.3,5.2,2.31,0.01745775,284.653,6.202896420000001,58.16309709,22.71131056,0.114142456,19.01144989,8.5
5480.8,169.8,73.5,8.3,2.31,0.017343,284.51,6.40203816,58.16309709,22.71131056,0.114142456,19.01144989,8.5
