MD,Interval__unidentified,Drilling_hour__unidentified,Drilling_time__unidentified,ROP,WOB,BIT_RPM,TORQUE,Si,Shale,Dolomite,Limestone,BIT_DIAMETER,DOC,Mu,MSE,cluster
m,m,h,min,m/h,klbs,rpm,kLbf.ft,%,%,%,%,in,in/rev,,ksi,
5362.4,51.4,21.1,5.2,2.44,0.010395,268.78,4.8679092,68.98762737,23.82282015,0.199045249,6.990507234,8.5,0.0059567331398665,1983.36,3562.5442214484606,0
5362.6,51.6,21.1,5.2,2.44,0.01027575,268.78,4.84578234,68.98762737,23.82282015,0.199045249,6.990507234,8.5,0.0059567331398665,1997.256982701993,3546.350424661688,0
5362.8,51.8,21.3,8.1,2.43,0.0104377499999999,268.78,4.71302118,68.98762737,23.82282015,0.199045249,6.990507234,8.5,0.0059323202991294,1912.3882905798664,3463.386650739013,1
5363.0,52.0,21.4,5.6,2.43,0.0109642499999999,268.923,4.93428978,65.85847607,25.65354398,0.131303325,8.356676625,8.5,0.0059291657835142,1906.0280894726045,3627.9162862252088,0
5363.2,52.2,21.5,7.2,2.43,0.01017225,268.923,4.80890424,65.85847607,25.65354398,0.131303325,8.356676625,8.5,0.0059291657835142,2002.2240743198408,3535.724131434243,1
5363.4,52.4,21.6,5.2,2.43,0.010098,268.923,4.853157960000001,65.85847607,25.65354398,0.131303325,8.356676625,8.5,0.0059291657835142,2035.5071657754013,3568.260504962591,0
5363.6,52.6,21.7,5.1,2.43,0.0109395,268.78,4.853157960000001,65.85847607,25.65354398,0.131303325,8.356676625,8.5,0.0059323202991294,1878.929691484986,3566.367948908427,0
5363.8,52.8,21.8,6.3,2.43,0.01107675,268.923,4.89003606,65.85847607,25.65354398,0.131303325,8.356676625,8.5,0.0059291657835142,1869.748884826325,3595.380132614178,1
5364.0,53.0,21.9,5.7,2.42,0.0105547499999999,267.78,5.00804598,71.99238488,23.68918926,0.063104736,4.255321124,8.5,0.0059299700002489,2009.5736687273509,3681.6425722678514,0
5364.2,53.2,21.9,4.1,2.43,0.0103454999999999,268.78,4.86053358,71.99238488,23.68918926,0.063104736,4.255321124,8.5,0.0059323202991294,1989.830291431057,3571.784450215116,0
5364.4,53.4,22.0,5.1,2.43,0.01075725,268.78,4.93428978,71.99238488,23.68918926,0.063104736,4.255321124,8.5,0.0059323202991294,1942.7054758418744,3625.985982492805,0
5364.6,53.6,22.1,6.3,2.42,0.01107,268.78,4.73514804,71.99238488,23.68918926,0.063104736,4.255321124,8.5,0.0059079074583922,1811.630048780488,3494.0284914741296,1
5364.8,53.8,22.2,5.6,2.42,0.0100665,268.78,4.963792260000001,71.99238488,23.68918926,0.063104736,4.255321124,8.5,0.0059079074583922,2088.423996423782,3662.734419992805,0
5365.0,54.0,22.3,4.4,2.42,0.01062225,268.78,4.97116788,62.67324959,32.49442067,0.147302053,4.685027686,8.5,0.0059079074583922,1982.099656852362,3668.1799281044377,0
5365.2,54.2,22.3,2.4,2.43,0.00141075,27.736,0.5015421600000001,62.67324959,32.49442067,0.147302053,4.685027686,8.5,0.0574880678540525,1505.7087081339716,38.04004299103728,0
5365.4,54.4,22.4,3.3,2.43,0.013185,268.923,4.94904102,62.67324959,32.49442067,0.147302053,4.685027686,8.5,0.0059291657835142,1589.7341160409558,3638.774654508084,0
5365.6,54.6,22.5,5.3,2.43,0.0137925,268.923,4.84578234,62.67324959,32.49442067,0.147302053,4.685027686,8.5,0.0059291657835142,1488.005324632953,3562.8589463169624,0
5365.8,54.8,22.5,3.4,2.43,0.014031,268.78,4.97116788,62.67324959,32.49442067,0.147302053,4.685027686,8.5,0.0059323202991294,1500.5600513149457,3653.10438729404,0
5366.0,55.0,22.6,4.7,2.43,0.011925,268.78,6.21764766,64.79849047,27.37715614,0.16227484,7.662078547,8.5,0.0059323202991294,2208.2655396226414,4569.0581662639415,0
5366.2,55.2,22.7,3.6,2.43,0.01221075,268.78,6.638058000000001,64.79849047,27.37715614,0.16227484,7.662078547,8.5,0.0059323202991294,2302.407960199005,4877.99504929069,0
5366.4,55.4,22.7,3.9,2.44,0.0126315,268.923,6.6306823800000005,64.79849047,27.37715614,0.16227484,7.662078547,8.5,0.0059535656427056,2223.242693266833,4855.189981569109,0
5366.6,55.6,22.8,5.4,2.44,0.01266075,268.78,6.64543362,64.79849047,27.37715614,0.16227484,7.662078547,8.5,0.0059567331398665,2223.040966767372,4863.403845011992,0
5366.8,55.8,22.9,4.5,2.44,0.0127079999999999,268.78,6.689687340000001,64.79849047,27.37715614,0.16227484,7.662078547,8.5,0.0059567331398665,2229.5241926345616,4895.790338998958,0
5367.0,56.0,23.0,5.2,2.44,0.0126247499999999,268.78,6.57167742,62.22052119,32.036627,0.073729195,5.669122617,8.5,0.0059567331398665,2204.636663696311,4809.42660082366,0
5367.2,56.2,23.0,3.9,2.44,0.01168875,268.923,6.58642866,62.22052119,32.036627,0.073729195,5.669122617,8.5,0.0059535656427056,2386.5223022136674,4822.781108370145,0
5367.4,56.4,23.2,6.3,2.44,0.01240875,268.78,6.579053040000001,62.22052119,32.036627,0.073729195,5.669122617,8.5,0.0059567331398665,2245.530342701723,4814.823062658373,1
5367.6,56.6,23.2,3.9,2.44,0.01171575,268.78,6.564301800000001,62.22052119,32.036627,0.073729195,5.669122617,8.5,0.0059567331398665,2373.023391588247,4804.023670832591,0
5367.8,56.8,23.3,5.4,2.44,0.01272825,268.78,6.65280924,62.22052119,32.036627,0.073729195,5.669122617,8.5,0.0059567331398665,2213.706035000884,4868.801936822108,0
5368.0,57.0,23.4,5.7,2.44,0.012078,268.923,6.57167742,63.32119028,30.82290705,0.118302365,5.73760031,8.5,0.0059535656427056,2304.436721311476,4811.982195390934,0
5368.2,57.2,23.5,5.9,2.43,0.0117405,268.78,6.579053040000001,63.32119028,30.82290705,0.118302365,5.73760031,8.5,0.0059323202991294,2373.3422460712923,4834.6330136553615,0
5368.4,57.4,23.6,4.3,2.43,0.01168425,268.78,6.623306760000001,63.32119028,30.82290705,0.118302365,5.73760031,8.5,0.0059323202991294,2400.808965915656,4867.152189207021,0
5368.6,57.6,23.7,5.0,2.43,0.01125225,268.78,6.564301800000001,63.32119028,30.82290705,0.118302365,5.73760031,8.5,0.0059323202991294,2470.772405518897,4823.79037348901,0
5368.8,57.8,23.7,4.8,2.44,0.0116595,268.923,6.674936100000001,63.32119028,30.82290705,0.118302365,5.73760031,8.5,0.0059535656427056,2424.659513701274,4887.587845965949,0
5369.0,58.0,23.8,5.0,2.43,0.0114367499999999,268.78,6.51267246,69.6303208,26.09807779,0.178732126,4.092869285,8.5,0.0059323202991294,2411.793854023215,4785.852018813929,0
5369.2,58.2,23.9,6.8,2.43,0.0121027499999999,268.923,6.48316998,69.6303208,26.09807779,0.178732126,4.092869285,8.5,0.0059291657835142,2268.7514556609035,4766.710846932776,1
5369.4,58.4,24.0,4.9,2.43,0.0119025,268.78,6.5938042800000005,69.6303208,26.09807779,0.178732126,4.092869285,8.5,0.0059323202991294,2346.2886351606803,4845.47377805637,0
5369.6,58.6,24.1,7.8,2.43,0.009972,268.78,6.5274237,69.6303208,26.09807779,0.178732126,4.092869285,8.5,0.0059323202991294,2772.3184115523463,4796.683430260842,1
5369.8,58.8,24.2,1.8,2.43,0.00991575,267.923,6.7118142,69.6303208,26.09807779,0.178732126,4.092869285,8.5,0.005951295894716,2866.803539823009,4916.455034082654,0
5370.0,59.0,24.2,3.6,2.43,0.010692,267.78,6.77081916,62.79394104,32.12778965,0.073195462,5.005073847,8.5,0.0059544740085144,2682.0436363636363,4957.033454158036,0
5370.2,59.2,24.3,3.4,2.44,0.0104985,267.78,6.77819478,62.79394104,32.12778965,0.073195462,5.005073847,8.5,0.0059789780167799,2734.45239605658,4942.094504180947,0
5370.4,59.4,24.3,2.6,2.44,0.0117472499999999,268.78,6.689687340000001,62.79394104,32.12778965,0.073195462,5.005073847,8.5,0.0059567331398665,2411.8660486496847,4895.784815193427,0
5370.6,59.6,24.4,6.3,2.44,0.0081855,246.195,5.524339380000001,62.79394104,32.12778965,0.073195462,5.005073847,8.5,0.0065031813535341,2858.3717647058825,3703.212710705284,1
5370.8,59.8,24.6,9.1,2.43,0.0066149999999999,262.923,6.129140220000001,62.79394104,32.12778965,0.073195462,5.005073847,8.5,0.0060644715372941,3924.2194285714295,4405.842799303705,1
5371.0,60.0,24.6,2.8,2.44,0.0077422499999999,262.78,6.35778444,70.96180567,22.04842087,0.225713719,6.764059739,8.5,0.0060927419641271,3477.940784655624,4548.999790207705,0
5371.2,60.2,24.7,3.7,2.44,0.0085905,262.923,6.564301800000001,70.96180567,22.04842087,0.225713719,6.764059739,8.5,0.0060894282102871,3236.336511262442,4699.322421856039,0
5371.4,60.4,24.8,4.6,2.44,0.00911025,262.923,6.564301800000001,70.96180567,22.04842087,0.225713719,6.764059739,8.5,0.0060894282102871,3051.69987651272,4699.325410144276,0
5371.6,60.6,24.8,4.3,2.44,0.0085815,262.923,6.29140386,70.96180567,22.04842087,0.225713719,6.764059739,8.5,0.0060894282102871,3105.0452438384896,4503.959333989976,0
5371.8,60.8,24.9,4.3,2.44,0.00900675,262.78,6.5274237,70.96180567,22.04842087,0.225713719,6.764059739,8.5,0.0060927419641271,3069.426729952535,4670.382897255568,0
5372.0,61.0,25.0,4.3,2.44,0.009126,262.78,6.54217494,62.70940926,31.82864206,0.152547891,5.309400794,8.5,0.0060927419641271,3036.164260355029,4680.938003474935,0
5372.2,61.2,25.1,5.0,2.44,0.0091394999999999,262.923,6.33565758,62.70940926,31.82864206,0.152547891,5.309400794,8.5,0.0060894282102871,2935.978257016249,4535.643034539447,0
5372.4,61.4,25.2,7.9,2.44,0.00906075,262.78,6.47579436,62.70940926,31.82864206,0.152547891,5.309400794,8.5,0.0060927419641271,3027.00038738515,4633.442735645299,1
5372.6,61.6,25.3,4.2,2.44,0.0070042499999999,262.78,6.2323989,62.70940926,31.82864206,0.152547891,5.309400794,8.5,0.0060927419641271,3768.575136524253,4459.282972041395,0
5372.8,61.8,25.3,4.3,2.44,0.0082125,262.923,6.46841874,62.70940926,31.82864206,0.152547891,5.309400794,8.5,0.0060894282102871,3335.8485041095887,4630.679181810351,0
5373.0,62.0,25.4,5.4,2.44,0.00800775,262.923,6.2840282400000005,67.98638491,26.25197438,0.252392075,5.509248632,8.5,0.0060894282102871,3323.618724360775,4498.675953172915,0
5373.2,62.2,25.5,5.4,2.44,0.0080685,262.923,6.44629188,67.98638491,26.25197438,0.252392075,5.509248632,8.5,0.0060894282102871,3383.769235917457,4614.83810771438,0
5373.4,62.4,25.6,3.5,2.44,0.0072495,262.78,6.431540640000001,67.98638491,26.25197438,0.252392075,5.509248632,8.5,0.0060927419641271,3757.426890130354,4601.769060129183,0
5373.6,62.6,25.7,5.7,2.44,0.0078165,262.78,6.40203816,67.98638491,26.25197438,0.252392075,5.509248632,8.5,0.0060927419641271,3468.881796200345,4580.663478890402,0
5373.8,62.8,25.7,3.6,2.44,0.00829125,262.923,6.269277000000001,67.98638491,26.25197438,0.252392075,5.509248632,8.5,0.0060894282102871,3202.440162822252,4488.117419033679,0
5374.0,63.0,25.8,6.5,2.44,0.00847575,262.78,6.46104312,61.20021703,32.28449903,0.12695206,6.388331876,8.5,0.0060927419641271,3228.554159808866,4622.8849516092,1
5374.2,63.2,25.9,4.9,2.44,0.00846675,262.78,6.46104312,61.20021703,32.28449903,0.12695206,6.388331876,8.5,0.0060927419641271,3231.986053680574,4622.884899863949,0
5374.4,63.4,26.0,5.1,2.44,0.00824625,262.78,6.40941378,61.20021703,32.28449903,0.12695206,6.388331876,8.5,0.0060927419641271,3291.890553888131,4585.943160023528,0
5374.6,63.6,26.1,5.7,2.44,0.0083745,262.78,6.26190138,61.20021703,32.28449903,0.12695206,6.388331876,8.5,0.0060927419641271,3166.874927458356,4480.3996914454265,0
5374.8,63.8,26.2,5.3,2.44,0.00817425,262.78,6.497921220000001,61.20021703,32.28449903,0.12695206,6.388331876,8.5,0.0060927419641271,3366.744046242776,4649.269269630277,0
