BITRPM_AVG__rpm,Comments__TOC/TOP,DOUT_AVG__ppg,SURFRPM_AVG__rpm,FLOWIN_AVG__gal/min,SPP_AVG__Psi,MSE__ksi,SPM02_AVG__Stk/min,well,DIN_AVG__ppg,FLOWOUTP_AVG__%,TIN_AVG__C,WOB_AVG__tf,TOUT_AVG__C,SPM01_AVG__Stk/min,ROPA_AVG__m/h,CEMENTP_AVG__Psi,DOC__in/rev,DEPTVD__m,CHKP_AVG__Psi,PITACTIVE_AVG__bbl,MOTORRPM_AVG__rpm,HP__hp,SPM03_AVG__Stk/min,TORQ_AVG__kLbf.ft,DEPMD__ft
76,TOP,11.69,76,733,1448,14.52259484,87,G7,11.69,26.22,44.703,1.08,53.1,84,63.77,0,0.550576737,3325.59,0,218.637,0,86.82406702,0,6,3587
76,TOP,11.7,76,735,1447,11.70343327,88,G7,11.69,27.59,44.717,1.09,53.1,84,79.19,0,0.683709767,3326.3,0,218.426,0,86.82406702,0,6,3588
76,TOP,11.69,76,733,1451,12.78370959,87,G7,11.69,27.3,44.728,1.11,53.2,84,72.48,0,0.625777041,3327.01,0,218.772,0,86.82406702,0,6,3589
76,TOP,11.7,76,734,1450,11.82963053,87,G7,11.69,27.29,44.766,1.12,53.2,84,78.35,0,0.676457384,3327.75,0,218.357,0,86.82406702,0,6,3590
76,TOP,11.7,76,734,1446,12.91332778,87,G7,11.69,27.75,44.781,1.11,53.2,84,71.75,0,0.619474375,3328.43,0,218.565,0,86.82406702,0,6,3590
76,TOP,11.7,76,732,1443,13.169437,87,G7,11.69,27.12,44.79,1.11,53.2,84,70.35,0,0.60738707,3329.14,0,218.513,0,86.82406702,0,6,3591
76,TOP,11.7,76,735,1447,12.84730295,88,G7,11.69,28.18,44.79,1.11,53.1,84,72.12,0,0.622668877,3329.86,0,218.472,0,86.82406702,0,6,3592
76,TOP,11.7,76,734,1453,12.83370305,87,G7,11.69,29.63,44.8,1.08,53.1,84,72.19,0,0.623273242,3330.55,0,218.391,0,86.82406702,0,6,3593
76,TOP,11.7,76,733,1446,11.23560453,87,G7,11.69,28.35,44.812,1.09,53,84,82.5,0,0.712287609,3331.29,0,218.508,0,86.82406702,0,6,3594
76,TOP,11.7,76,733,1444,13.53298072,87,G7,11.69,28.41,44.813,1.09,53.1,84,68.45,0,0.590982871,3332,0,218.11,0,86.82406702,0,6,3594
76,TOP,11.69,76,735,1445,14.4619407,88,G7,11.69,28.11,44.804,1.09,53.2,84,64.04,0,0.55290786,3332.7,0,217.983,0,86.82406702,0,6,3595
76,TOP,11.7,76,733,1446,11.45634453,87,G7,11.69,26.92,44.788,1.11,53.3,84,80.91,0,0.698559884,3333.46,0,217.228,0,86.82406702,0,6,3596
76,TOP,11.7,76,733,1443,14.65820924,87,G7,11.69,27.6,44.787,1.09,53.3,84,63.18,0,0.545482801,3334.12,0,216.632,0,86.82406702,0,6,3597
76,TOP,11.7,76,734,1442,11.2733258,87,G7,11.69,27.2,44.782,1.08,53.4,84,82.22,0,0.709870148,3334.89,0,216.929,0,86.82406702,0,6,3598
76,TOP,11.69,76,734,1442,13.2079453,87,G7,11.69,26.71,44.8,1.09,53.4,84,70.14,0,0.605573974,3335.55,0,217.544,0,86.82406702,0,6,3599
76,TOP,11.7,76,734,1444,13.66912775,87,G7,11.69,27.86,44.807,1.11,53.4,84,67.77,0,0.585111894,3336.29,0,217.163,0,86.82406702,0,6,3600
76,TOP,11.69,76,733,1442,13.14855077,87,G7,11.69,28.43,44.821,1.1,53.3,84,70.46,0,0.608336787,3337.21,0,217.448,0,86.82406702,0,6,3601
76,TOP,11.7,76,733,1442,11.88284679,87,G7,11.69,28.66,44.845,1.09,53.3,84,77.99,0,0.67334922,3338.08,0,217.361,0,86.82406702,0,6,3602
76,TOP,11.7,76,734,1444,13.4211795,88,G7,11.69,28.06,44.858,1.08,53.3,84,69.02,0,0.59590413,3338.95,0,217.112,0,86.82406702,0,6,3603
76,TOP,11.69,76,734,1443,12.8439481,87,G7,11.69,27.61,44.875,1.07,53.2,84,72.13,0,0.622755215,3339.87,0,217.091,0,86.82406702,0,6,3604
76,TOP,11.69,76,734,1441,12.94051064,87,G7,11.69,27.07,44.876,1.07,52.9,84,71.59,0,0.618092969,3340.69,0,217.087,0,86.82406702,0,6,3605
76,TOP,11.7,75,735,1440,12.66411151,88,G7,11.69,28.69,44.86,1.08,53.2,84,73.16,0,0.631648018,3341.55,0,217.165,0,86.82406702,0,6,3606
76,TOP,11.7,76,724,1442,14.91638642,86,G7,11.69,28.81,44.849,1.07,53.4,83,62.08,0,0.535985633,3342.43,0,216.923,0,86.82406702,0,6,3607
76,TOP,11.69,76,728,1447,12.68657885,87,G7,11.69,26.12,44.846,1.08,53.4,84,73.03,0,0.630525625,3343.34,0,217.07,0,86.82406702,0,6,3608
76,TOP,11.7,76,734,1448,11.78608315,88,G7,11.7,28.26,44.859,1.08,53.5,84,78.63,0,0.678874845,3344.18,0,217.094,0,86.82406702,0,6,3609
76,TOP,11.7,76,734,1450,10.32763773,87,G7,11.7,28.09,44.878,1.08,53.5,84,89.78,0,0.775141594,3345.04,0,217.15,0,86.82406702,0,6,3610
76,TOP,11.7,76,733,1444,12.58485389,87,G7,11.7,27.34,44.878,1.07,53.5,84,73.62,0,0.635619561,3345.91,0,216.652,0,86.82406702,0,6,3611
76,TOP,11.69,76,735,1441,12.07217241,88,G7,11.7,27.58,44.89,1.08,53.5,84,76.76,0,0.662729659,3346.78,0,216.941,0,86.82406702,0,6,3612
76,TOP,11.69,76,734,1441,11.13358586,87,G7,11.7,27.32,44.894,1.06,53.5,84,83.25,0,0.718762951,3347.67,0,217.132,0,86.82406702,0,6,3613
76,TOP,11.7,76,733,1441,12.72130059,87,G7,11.69,27.05,44.903,1.08,53.6,84,72.83,0,0.628798867,3348.55,0,216.954,0,86.82406702,0,6,3614
76,TOP,11.69,76,735,1443,12.73777757,87,G7,11.69,27.93,44.908,1.1,53.7,84,72.74,0,0.628021826,3349.39,0,216.97,0,86.82406702,0,6,3615
76,TOP,11.69,76,735,1440,12.93010454,88,G7,11.7,27.82,44.921,1.08,53.8,84,71.65,0,0.618610996,3350.27,0,216.811,0,86.82406702,0,6,3616
76,TOP,11.69,76,733,1440,13.17011818,87,G7,11.69,27.64,44.935,1.08,53.8,84,70.34,0,0.607300732,3351.14,0,216.935,0,86.82406702,0,6,3617
76,TOP,11.69,76,734,1441,12.31153666,87,G7,11.69,28.79,44.934,1.07,53.8,84,75.26,0,0.649778975,3352.03,0,216.831,0,86.82406702,0,6,3618
76,TOP,11.69,76,733,1441,12.45876039,87,G7,11.7,27.86,44.917,1.08,53.8,84,74.37,0,0.642094903,3352.9,0,216.691,0,86.82406702,0,6,3619
76,TOP,11.69,76,735,1440,13.86283959,88,G7,11.68,28.54,44.903,1.08,53.8,84,77.95,0,0.673003868,3353.75,0,216.359,0,101.2947449,0,7,3620
76,TOP,11.69,76,734,1441,13.22218812,87,G7,11.7,28.52,44.89,1.07,53.8,84,70.06,0,0.604883271,3354.62,0,216.764,0,86.82406702,0,6,3621
76,TOP,11.69,76,733,1440,11.45154945,87,G7,11.7,27.27,44.903,1.06,53.8,84,80.93,0,0.69873256,3355.5,0,216.337,0,86.82406702,0,6,3622
76,TOP,11.69,76,734,1440,13.10630639,87,G7,11.69,28.04,44.933,1.11,53.8,84,70.69,0,0.610322558,3356.37,0,216.7,0,86.82406702,0,6,3623
76,TOP,11.69,76,734,1440,11.32764084,87,G7,11.69,28.11,44.968,1.1,53.8,84,81.83,0,0.70650297,3357.27,0,216.673,0,86.82406702,0,6,3624
76,TOP,11.69,76,733,1440,12.39147589,87,G7,11.7,26.66,44.974,1.1,53.8,84,74.78,0,0.645634756,3358.11,0,216.796,0,86.82406702,0,6,3625
76,TOP,11.69,76,734,1440,14.07160916,88,G7,11.69,27.95,44.981,1.08,53.8,84,65.82,0,0.568276005,3358.98,0,216.475,0,86.82406702,0,6,3626
76,TOP,11.69,76,734,1441,13.41149474,87,G7,11.69,27.96,44.977,1.08,53.8,84,69.07,0,0.59633582,3359.88,0,216.474,0,86.82406702,0,6,3627
76,TOP,11.69,76,734,1441,13.86500525,87,G7,11.69,27.25,44.95,1.06,53.8,84,66.8,0,0.576737118,3360.74,0,216.437,0,86.82406702,0,6,3628
76,TOP,11.69,76,734,1441,12.89880968,87,G7,11.69,27.39,44.952,1.06,53.8,84,71.82,0,0.62007874,3361.61,0,216.654,0,86.82406702,0,6,3629
76,TOP,11.69,75,733,1441,13.30699598,87,G7,11.69,27.52,44.956,1.06,53.8,84,69.61,0,0.600998066,3362.46,0,216.287,0,86.82406702,0,6,3630
76,TOP,11.69,76,734,1441,12.81089624,87,G7,11.68,28.71,44.863,1.04,53.8,84,72.31,0,0.624309297,3363.35,0,216.469,0,86.82406702,0,6,3631
76,TOP,11.69,76,734,1440,13.92369776,88,G7,11.69,27.77,44.887,1.02,53.8,84,66.51,0,0.57423332,3364.21,0,216.539,0,86.82406702,0,6,3632
76,TOP,11.69,76,733,1441,13.19886201,87,G7,11.7,28.59,44.963,1.05,53.8,84,70.18,0,0.605919326,3365.07,0,216.093,0,86.82406702,0,6,3633
76,TOP,11.69,76,733,1441,13.40837462,87,G7,11.7,27.46,44.981,1.05,53.8,84,69.08,0,0.596422158,3365.94,0,216.204,0,86.82406702,0,6,3634
76,TOP,11.69,76,734,1441,12.62047275,87,G7,11.7,27.77,44.99,1.02,53.8,84,73.4,0,0.633720127,3366.84,0,216.123,0,86.82406702,0,6,3635
76,TOP,11.69,76,735,1440,13.74240375,87,G7,11.7,27.01,45.005,1.02,53.8,84,67.39,0,0.581831054,3367.69,0,216.286,0,86.82406702,0,6,3636
76,TOP,11.69,76,734,1442,13.05265473,88,G7,11.7,28.68,45.012,1.01,53.8,84,70.96,0,0.612653681,3368.56,0,215.842,0,86.82406702,0,6,3637
76,TOP,11.69,76,733,1445,12.74160249,87,G7,11.7,27.48,45.006,1.02,53.8,84,72.7,0,0.627676475,3369.45,0,215.968,0,86.82406702,0,6,3638
76,TOP,11.69,76,735,1444,12.30102112,88,G7,11.7,26.83,45.004,1.01,53.8,84,75.31,0,0.650210664,3370.33,0,215.742,0,86.82406702,0,6,3639
75.7,TOP,11.69,76,733,1443,14.02488002,87,G7,11.7,27.82,45.016,1.03,54.2,84,65.77,0,0.570094689,3371.21,0,216.068,0,86.48134044,0,6,3640
75.6,TOP,11.69,76,734,1441,16.13461337,87,G7,11.69,27.61,45.062,1.01,54.3,84,57.07,0,0.495337388,3372.05,0,215.912,0,86.36709825,0,6,3641
75.6,TOP,11.69,76,733,1441,15.65802697,87,G7,11.68,27.47,45.089,1,54.3,84,58.81,0,0.510439667,3372.95,0,215.939,0,86.36709825,0,6,3642
75.6,TOP,11.69,76,733,1441,15.16922429,87,G7,11.69,27.7,45.087,1,54.3,84,60.71,0,0.526930661,3373.81,0,216.048,0,86.36709825,0,6,3643
75.6,TOP,11.69,76,735,1442,16.16003501,88,G7,11.69,28.66,45.101,1.01,54.3,84,56.98,0,0.494556236,3374.69,0,216.031,0,86.36709825,0,6,3644
75.7,TOP,11.69,76,734,1441,13.49977373,87,G7,11.69,27.86,45.104,1,54.3,84,68.33,0,0.592284782,3375.6,0,215.718,0,86.48134044,0,6,3645
75.6,TOP,11.69,76,733,1442,14.76300498,87,G7,11.68,28.94,45.099,1.03,54.3,84,62.39,0,0.541512172,3376.43,0,215.968,0,86.36709825,0,6,3646
75.6,TOP,11.69,76,733,1442,13.88302888,87,G7,11.7,28.63,45.091,1.05,54.3,84,66.36,0,0.57596967,3377.31,0,215.847,0,86.36709825,0,6,3647
75.6,TOP,11.69,76,735,1442,14.16651277,88,G7,11.68,27.52,45.111,1.06,54.3,84,65.03,0,0.564425975,3378.18,0,215.579,0,86.36709825,0,6,3648
75.6,TOP,11.69,76,733,1441,13.644005,87,G7,11.69,27.73,45.132,1.07,54.3,84,67.53,0,0.586124651,3379.04,0,215.558,0,86.36709825,0,6,3649
75.6,TOP,11.69,76,726,1444,13.96854778,86,G7,11.69,27.66,45.147,1.09,54.3,83,65.96,0,0.572497882,3379.92,0,215.304,0,86.36709825,0,6,3650
75.7,TOP,11.69,76,734,1445,13.88245811,87,G7,11.69,28.62,45.159,1.1,54.3,84,66.46,0,0.576075613,3380.81,0,214.822,0,86.48134044,0,6,3651
75.7,TOP,11.7,76,733,1446,14.84058004,87,G7,11.69,27.57,45.16,1.12,53.6,84,62.16,0,0.538803191,3381.68,0,215.385,0,86.48134044,0,6,3652
75.7,TOP,11.7,76,734,1446,11.82553537,87,G7,11.69,28.11,45.133,1.09,53.6,84,78.06,0,0.676624471,3382.55,0,215.557,0,86.48134044,0,6,3653
75.5,TOP,11.7,76,735,1445,11.96422358,88,G7,11.69,27.91,45.079,0.98,53.6,84,76.92,0,0.668509152,3383.4,0,214.862,0,86.25285605,0,6,3654
74.7,TOP,11.7,75,738,1460,15.41852552,88,G7,11.69,28.32,45.012,1.1,53.6,85,59.03,0,0.518522032,3384.29,0,212.299,0,85.33891851,0,6,3655
74.7,TOP,11.7,75,737,1460,12.947826,88,G7,11.69,29.38,45.053,1.23,53.6,85,70.36,0,0.618045234,3385.18,0,212.822,0,85.33891851,0,6,3656
74.7,TOP,11.7,75,737,1460,12.18131673,88,G7,11.69,28.14,45.054,1.25,53.6,85,74.81,0,0.657134224,3386.03,0,212.681,0,85.33891851,0,6,3657
74.7,TOP,11.7,75,737,1460,10.65696971,88,G7,11.69,28.87,45.014,1.28,53.6,85,85.57,0,0.751650522,3386.92,0,213.074,0,85.33891851,0,6,3658
74.7,TOP,11.7,75,737,1462,12.41634389,88,G7,11.69,27.36,45.058,1.3,53.6,85,73.4,0,0.644748724,3387.81,0,213.691,0,85.33891851,0,6,3659
74.6,TOP,11.7,75,737,1466,12.51394176,88,G7,11.69,28.58,45.084,1.31,53.6,85,72.73,0,0.6397198,3388.67,0,213.663,0,85.22467631,0,6,3660
74.7,TOP,11.7,75,737,1464,12.41792368,88,G7,11.69,26.73,45.086,1.34,53.6,85,73.4,0,0.644748724,3389.54,0,214.663,0,85.33891851,0,6,3661
74.7,TOP,11.7,75,738,1463,11.45378335,88,G7,11.69,26.93,45.066,1.35,53.6,85,79.61,0,0.699297628,3390.44,0,214.428,0,85.33891851,0,6,3662
74.6,TOP,11.7,75,738,1460,12.28227841,88,G7,11.69,27.8,45.062,1.32,53.6,85,74.11,0,0.651858028,3391.35,0,214.656,0,85.22467631,0,6,3663
74.7,TOP,11.7,75,738,1457,13.41792714,88,G7,11.69,26.95,45.089,1.3,53.6,85,67.9,0,0.59643649,3392.19,0,214.413,0,85.33891851,0,6,3664
74.7,TOP,11.7,75,737,1456,11.76132907,88,G7,11.69,28.12,45.121,1.01,53.6,85,77.43,0,0.680148415,3393.06,0,214.269,0,85.33891851,0,6,3665
74.7,TOP,11.7,75,738,1455,11.0410917,88,G7,11.69,27.05,45.126,1.08,53.6,85,82.52,0,0.724859192,3393.95,0,214.113,0,85.33891851,0,6,3666
74.6,TOP,11.7,75,738,1457,13.42089888,88,G7,11.69,27.61,45.13,1.08,53.6,85,67.75,0,0.59591663,3394.84,0,214.308,0,85.22467631,0,6,3667
74.7,TOP,11.7,75,739,1460,14.12256512,88,G7,11.69,27.45,45.147,1.08,53.6,85,64.46,0,0.566219383,3395.65,0,214.287,0,85.33891851,0,6,3668
74.6,TOP,11.7,75,738,1459,15.11626264,88,G7,11.69,27.35,45.193,1.08,53.6,84,60.13,0,0.528892501,3396.52,0,213.775,0,85.22467631,0,6,3669
74.6,TOP,11.7,75,738,1459,15.12127798,88,G7,11.69,27.24,45.211,1.08,53.6,84,60.11,0,0.528716585,3397.39,0,213.552,0,85.22467631,0,6,3670
48,TOC,11.69,48,510,689,3.822969471,59,well_1,11.69,24.11,37.954,12.31,34.7,60,141.86,0,1.939249781,2533.49,0,227.124,0,44.50875857,0,4.87,2667
48,TOC,11.69,48,511,685,5.229530215,59,well_1,11.69,23.78,37.963,2.51,34.7,60,90.56,0,1.237970254,2534.33,0,227.451,0,43.68621478,0,4.78,2668
48,TOC,11.69,48,510,689,5.627672211,59,well_1,11.69,24.61,37.948,3.21,34.8,60,80.75,0,1.103865923,2535.19,0,227.216,0,41.76694593,0,4.57,2669
48,TOC,11.69,48,511,685,5.121710058,59,well_1,11.69,23.37,37.923,3.1,34.7,60,89.63,0,1.225256999,2536.04,0,227.619,0,42.13252094,0,4.61,2670
48,TOC,11.69,48,514,676,8.200857921,59,well_1,11.69,24.95,38.025,3.68,34.7,61,54.78,0,0.748851706,2536.87,0,228.554,0,41.49276466,0,4.54,2671
48,TOC,11.69,48,515,676,5.609034156,59,well_1,11.69,22.55,38.495,0.96,34.6,61,80.43,0,1.09949147,2537.72,0,229.125,0,42.13252094,0,4.61,2672
48,TOC,11.69,48,514,676,5.833981857,59,well_1,11.69,23.95,38.816,0.97,34.6,61,78.32,0,1.070647419,2538.6,0,229.746,0,42.68088347,0,4.67,2673
48,TOC,11.69,48,511,674,5.346598463,59,well_1,11.69,24.37,39.224,1.31,34.5,60,84.81,0,1.159366798,2539.42,0,229.838,0,42.2239147,0,4.62,2674
48,TOC,11.69,48,513,673,5.864997113,59,well_1,11.68,24.01,39.862,1.32,34.4,61,78.59,0,1.074338364,2540.28,0,230.724,0,42.95506474,0,4.7,2675
48,TOC,11.69,48,515,674,5.139025284,59,well_1,11.69,25,40.066,1.31,34.5,61,89.99,0,1.230178259,2541.1,0,231.258,0,43.04645849,0,4.71,2676
48,TOC,11.69,48,506,678,5.43085367,58,well_1,11.69,25.45,40.055,1.29,34.5,60,83.65,0,1.143509405,2541.94,0,231.715,0,42.31530845,0,4.63,2677
48,TOC,11.69,48,509,671,5.487242577,59,well_1,11.69,24.22,40.288,1.3,34.4,60,84.04,0,1.14884077,2542.8,0,232.183,0,42.95506474,0,4.7,2678
48,TOC,11.69,48,515,669,5.624885431,59,well_1,11.69,21.82,40.374,1.29,34.4,61,81.61,0,1.115622266,2543.63,0,233.195,0,42.77227723,0,4.68,2679
48,TOC,11.69,48,513,669,5.708463124,59,well_1,11.69,23.51,40.378,1.3,34.4,61,80.41,0,1.099218066,2544.48,0,233.793,0,42.77227723,0,4.68,2680
48,TOC,11.69,48,514,667,5.999642859,59,well_1,11.69,21.66,40.376,1.29,34.4,61,79.9,0,1.092246282,2545.33,0,234.104,0,44.69154608,0,4.89,2681
48,TOC,11.69,48,515,668,5.742066069,59,well_1,11.69,21.93,40.368,1.3,34.4,61,80.96,0,1.106736658,2546.17,0,233.876,0,43.32063976,0,4.74,2682
48,TOC,11.69,48,515,667,5.738756388,59,well_1,11.69,23.83,40.368,1.31,34.4,61,80.5,0,1.100448381,2547.03,0,233.534,0,43.04645849,0,4.71,2683
48,TOC,11.69,48,515,668,6.113460607,59,well_1,11.69,21.62,40.387,1.3,34.3,61,76,0,1.038932633,2547.87,0,233.135,0,43.32063976,0,4.74,2684
48,TOC,11.69,48,515,669,6.080431343,59,well_1,11.69,23.84,40.383,1.3,34.3,61,76.9,0,1.051235783,2548.71,0,232.777,0,43.59482102,0,4.77,2685
48,TOC,11.69,48,517,719,6.512039887,60,well_1,11.69,21.57,40.362,1.3,34.3,61,70.86,0,0.968667979,2549.56,0,232.647,0,43.04645849,0,4.71,2686
48,TOC,11.69,48,561,862,7.191203453,66,well_1,11.69,24.58,40.323,1.31,34.4,65,64.94,0,0.887740595,2550.4,0,230.989,0,43.59482102,0,4.77,2687
48,TOC,11.7,48,602,865,7.216520831,71,well_1,11.69,23.81,40.254,1.3,34.5,70,64.3,0,0.878991689,2551.26,0,229.125,0,43.32063976,0,4.74,2688
48,TOC,11.7,48,601,865,7.007750173,71,well_1,11.69,25.21,40.191,1.3,34.5,70,66.09,0,0.903461286,2552.1,0,227.826,0,43.229246,0,4.73,2689
48,TOC,11.7,48,602,866,6.936663801,71,well_1,11.69,24.93,40.136,1.3,34.6,70,66.49,0,0.908929353,2552.95,0,227.729,0,43.04645849,0,4.71,2690
48,TOC,11.7,48,604,866,7.475834175,71,well_1,11.69,25.24,40.09,1.29,34.6,70,61.92,0,0.846456693,2553.79,0,227.538,0,43.229246,0,4.73,2691
48,TOC,11.7,48,634,1014,7.798015068,74,well_1,11.69,25.21,40.04,1.31,34.6,74,59.1,0,0.807906824,2554.64,0,226.838,0,43.04645849,0,4.71,2692
48,TOC,11.72,48,708,1126,13.22336369,83,well_1,11.69,25.7,39.966,1.33,34.8,83,34.39,0,0.470117017,2555.49,0,224.066,0,42.58948972,0,4.66,2693
48,TOC,11.72,48,710,1130,11.99950305,83,well_1,11.69,26.2,39.91,1.35,34.9,83,37.59,0,0.513861549,2556.34,0,222.559,0,42.2239147,0,4.62,2694
48,TOC,11.71,48,710,1131,11.78060468,83,well_1,11.69,26.18,39.848,1.37,35,83,38.46,0,0.525754593,2557.19,0,219.905,0,42.40670221,0,4.64,2695
48,TOC,11.71,48,708,1130,10.60968854,82,well_1,11.69,27.21,39.782,1.38,35.2,83,42.82,0,0.585356518,2558.04,0,216.902,0,42.49809596,0,4.65,2696
48,TOC,11.71,48,709,1131,8.708575866,82,well_1,11.69,26.73,39.724,1.4,35.3,83,53.13,0,0.726295932,2558.89,0,215.483,0,43.229246,0,4.73,2697
48,TOC,11.7,48,708,1131,9.967841738,82,well_1,11.69,26,39.677,1.42,35.3,83,46.09,0,0.630057962,2559.75,0,215.63,0,42.95506474,0,4.7,2698
48,TOC,11.69,48,708,1132,10.14231202,82,well_1,11.69,26.53,39.666,1.43,35.4,83,45.68,0,0.624453193,2560.59,0,215.649,0,43.32063976,0,4.74,2699
48,TOC,11.7,48,708,1131,11.12722843,83,well_1,11.69,26.18,39.664,1.45,35.4,83,41.18,0,0.562937445,2561.45,0,215.595,0,42.86367098,0,4.69,2700
48,TOC,11.69,48,710,1132,11.70265291,83,well_1,11.69,26.98,39.64,1.46,35.4,83,39.23,0,0.536280621,2562.29,0,215.195,0,42.95506474,0,4.7,2701
48,TOC,11.69,48,709,1132,10.8968847,83,well_1,11.69,26.06,39.631,1.48,35.3,83,41.97,0,0.573736877,2563.14,0,215.158,0,42.77227723,0,4.68,2702
48,TOC,11.69,48,710,1132,8.139272026,83,well_1,11.69,26.97,39.648,1.5,35.4,83,57.14,0,0.781113298,2563.99,0,215.177,0,43.41203351,0,4.75,2703
48,TOC,11.69,48,709,1134,7.132584009,83,well_1,11.69,27.26,39.667,1.5,35.5,83,64.86,0,0.886646982,2564.84,0,214.776,0,43.13785225,0,4.72,2704
48,TOC,11.69,48,710,1136,7.025086166,83,well_1,11.69,26.17,39.687,1.5,35.5,83,66.14,0,0.904144794,2565.69,0,215.165,0,43.32063976,0,4.74,2705
48,TOC,11.69,48,709,1134,7.072749765,83,well_1,11.69,26.78,39.696,1.51,35.6,83,66.11,0,0.903734689,2566.56,0,214.895,0,43.59482102,0,4.77,2706
48,TOC,11.69,48,710,1134,7.337280423,83,well_1,11.69,26.56,39.707,1.5,35.6,83,63.57,0,0.869012467,2567.4,0,215.1,0,43.50342727,0,4.76,2707
48,TOC,11.69,48,709,1134,7.343009357,83,well_1,11.69,25.8,39.724,1.5,35.7,83,63.52,0,0.868328959,2568.24,0,214.97,0,43.50342727,0,4.76,2708
48,TOC,11.69,48,708,1133,7.40042727,82,well_1,11.69,26.72,39.744,1.5,35.7,83,63.95,0,0.87420713,2569.11,0,214.957,0,44.14318355,0,4.83,2709
48,TOC,11.69,48,709,1134,6.943499373,83,well_1,11.69,26.99,39.787,1.49,35.8,83,66.92,0,0.914807524,2569.96,0,214.778,0,43.32063976,0,4.74,2710
48,TOC,11.69,48,709,1134,6.850756973,83,well_1,11.69,29.08,39.808,1.49,35.7,83,68.12,0,0.931211724,2570.81,0,214.509,0,43.50342727,0,4.76,2711
48,TOC,11.69,48,709,1135,7.097067672,83,well_1,11.69,27.34,39.822,1.48,35.7,83,65.18,0,0.891021435,2571.66,0,215.04,0,43.13785225,0,4.72,2712
48,TOC,11.69,48,709,1135,7.591884707,83,well_1,11.69,26.44,39.852,1.48,35.8,83,62.06,0,0.848370516,2572.51,0,214.475,0,43.96039604,0,4.81,2713
48,TOC,11.69,48,710,1135,7.132557812,83,well_1,11.69,25.45,39.875,1.48,35.8,83,65.54,0,0.895942695,2573.37,0,214.422,0,43.59482102,0,4.77,2714
48,TOC,11.69,48,709,1135,7.102896992,83,well_1,11.69,25.9,39.9,1.48,35.9,83,65.54,0,0.895942695,2574.23,0,214.735,0,43.41203351,0,4.75,2715
48,TOC,11.69,48,710,1135,7.18624795,83,well_1,11.69,26.9,39.917,1.47,35.9,83,64.77,0,0.885416667,2575.07,0,214.868,0,43.41203351,0,4.75,2716
47,TOC,11.69,47,709,1135,6.498674584,83,well_1,11.69,25.73,39.908,1.47,35.9,83,70.93,0,0.990255207,2575.93,0,214.878,0,42.95506474,0,4.8,2717
48,TOC,11.69,48,709,1139,6.536651582,83,well_1,11.69,25.47,39.925,1.46,36,83,71.11,0,0.972085521,2576.78,0,214.692,0,43.32063976,0,4.74,2718
60,TOC,11.69,60,708,1135,9.090744845,82,well_1,11.69,26.38,39.946,1.47,36,83,64.43,0,0.704615048,2577.64,0,214.843,0,54.72201066,0,4.79,2719
76,TOC,11.69,76,710,1133,13.02268984,83,well_1,11.69,25.79,39.958,1.46,36,83,55.79,0,0.481679099,2578.49,0,214.858,0,68.01218583,0,4.7,2720
76,TOC,11.69,76,708,1134,13.60785003,83,well_1,11.69,25.8,39.967,1.46,36.1,83,53.04,0,0.457936179,2579.35,0,214.765,0,67.5780655,0,4.67,2721
76,TOC,11.69,76,707,1134,13.53163975,82,well_1,11.69,25.84,39.956,1.46,36.2,83,53.34,0,0.460526316,2580.2,0,214.76,0,67.5780655,0,4.67,2722
76,TOC,11.69,76,707,1135,13.52006031,82,well_1,11.69,26.94,39.916,1.45,36.3,83,53.27,0,0.459921951,2581.06,0,214.864,0,67.43335872,0,4.66,2723
76,TOC,11.69,76,708,1135,14.4173646,82,well_1,11.69,26.78,39.94,1.44,36,83,49.94,0,0.431171433,2581.91,0,214.748,0,67.43335872,0,4.66,2724
76,TOC,11.69,76,707,1136,13.46097599,82,well_1,11.69,26.76,39.982,1.45,35.7,83,53.39,0,0.460958005,2582.77,0,214.641,0,67.28865194,0,4.65,2725
75,TOC,11.69,75,708,1119,12.84769527,83,well_1,11.69,25.31,39.997,1.45,35.8,83,55.57,0,0.486176728,2583.63,0,216.491,0,66.83168317,0,4.68,2726
76,TOC,11.69,76,708,1110,13.11507908,83,well_1,11.7,26.08,40,1.45,36,83,55.04,0,0.475203757,2584.48,0,229.865,0,67.5780655,0,4.67,2727
76,TOC,11.69,76,707,1170,13.27472767,82,well_1,11.69,27.22,40.011,1.44,36.9,83,54.49,0,0.470455173,2585.34,0,236.187,0,67.72277228,0,4.68,2728
76,TOC,11.69,76,708,1192,13.27112941,82,well_1,11.69,26.57,40.045,1.45,37,83,54.39,0,0.469591794,2586.19,0,235.832,0,67.5780655,0,4.67,2729
75,TOC,11.69,75,708,1140,13.09486575,82,well_1,11.69,26.48,40.058,1.45,37,83,54.4,0,0.475940507,2587.05,0,235.61,0,66.68888043,0,4.67,2730
75,TOC,11.69,75,708,1146,13.31978247,82,well_1,11.69,26.18,40.045,1.46,37,83,53.25,0,0.465879265,2587.9,0,235.615,0,66.40327494,0,4.65,2731
75,TOC,11.69,75,709,1147,8.456797952,83,well_1,11.69,26.96,40.052,1.94,37,83,84.09,0,0.735695538,2588.96,0,235.544,0,66.2604722,0,4.64,2732
25,TOC,11.56,25,701,1160,0.041464289,82,well_1,11.69,26.9,40.231,0.14,37.2,82,2282.21,0,59.90052493,2589.73,0,233.915,0,7.711348058,0,1.62,2733
