Depth,Interval,Drilling_hour,Drilling_time,ROP,WOB,RPM_Total,TQ_Table,Si,Shale,Dolomite,Limestone
m,m,h,min,m/h,KN,rpm,KN.m,%,%,%,%
5409.2,98.2,42,6.2,2.34,49.68,268.923,8.88,70.01931097,25.17338277,0.169485955,4.637820301
5409.4,98.4,42.1,5.7,2.34,47.76,268.78,8.87,70.01931097,25.17338277,0.169485955,4.637820301
5409.6,98.6,42.2,6.4,2.34,51.63,268.78,9.01,70.01931097,25.17338277,0.169485955,4.637820301
5409.8,98.8,42.2,4.3,2.34,50.84,268.923,8.98,70.01931097,25.17338277,0.169485955,4.637820301
5410,99,42.4,8.4,2.34,49.45,267.78,8.98,66.99791072,29.14801007,0.096084433,3.757994778
5410.2,99.2,42.4,3.5,2.34,41.14,268.78,8.75,66.99791072,29.14801007,0.096084433,3.757994778
5410.4,99.4,42.5,6.1,2.34,49.46,267.923,9.07,66.99791072,29.14801007,0.096084433,3.757994778
5410.6,99.6,42.7,7.1,2.33,39.77,268.78,8.92,66.99791072,29.14801007,0.096084433,3.757994778
5410.8,99.8,42.7,2.5,2.34,34.75,268.78,8.75,66.99791072,29.14801007,0.096084433,3.757994778
5411,100,42.7,2.8,2.34,51.26,267.78,9.08,69.13326703,27.10976241,0.086188486,3.670782083
5411.2,100.2,42.9,8.1,2.34,51.91,268.923,8.9,69.13326703,27.10976241,0.086188486,3.670782083
5411.4,100.4,43,6.9,2.34,46.43,268.78,8.77,69.13326703,27.10976241,0.086188486,3.670782083
5411.6,100.6,43.1,4,2.34,46.02,268.78,8.91,69.13326703,27.10976241,0.086188486,3.670782083
5411.8,100.8,43.2,7.4,2.33,46.27,268.923,8.87,69.13326703,27.10976241,0.086188486,3.670782083
5412,101,43.3,5.3,2.33,49.27,268.78,8.78,70.61463721,24.80110653,0.170641301,4.413614963
5412.2,101.2,43.4,7.3,2.33,48.36,268.78,8.68,70.61463721,24.80110653,0.170641301,4.413614963
5412.4,101.4,43.5,6.1,2.33,50.93,268.78,8.71,70.61463721,24.80110653,0.170641301,4.413614963
5412.6,101.6,43.6,7,2.33,51.85,268.78,8.86,70.61463721,24.80110653,0.170641301,4.413614963
5412.8,101.8,43.7,4.7,2.33,45.57,268.78,9.01,70.61463721,24.80110653,0.170641301,4.413614963
5413,102,43.8,4.7,2.33,48.58,268.78,8.82,64.28918046,31.58244204,0.122485463,4.005892038
5413.2,102.2,43.9,6.8,2.33,52.43,268.78,8.77,64.28918046,31.58244204,0.122485463,4.005892038
5413.4,102.4,44,5.7,2.33,13.14,268.78,8.2,64.28918046,31.58244204,0.122485463,4.005892038
5413.6,102.6,44.1,5.4,2.33,25.68,268.923,8.84,64.28918046,31.58244204,0.122485463,4.005892038
5413.8,102.8,44.2,5.9,2.33,33.05,268.78,8.83,64.28918046,31.58244204,0.122485463,4.005892038
5414,103,44.3,6.2,2.33,66.11,268.78,8.63,64.87749453,30.58810349,0.017829108,4.516572862
5414.2,103.2,44.4,6.2,2.33,63.15,268.923,8.74,64.87749453,30.58810349,0.017829108,4.516572862
5414.4,103.4,44.5,4.9,2.33,62.91,268.78,8.66,64.87749453,30.58810349,0.017829108,4.516572862
5414.6,103.6,44.6,6.6,2.32,62.28,268.78,8.47,64.87749453,30.58810349,0.017829108,4.516572862
5414.8,103.8,44.7,5.8,2.32,62,268.923,8.72,64.87749453,30.58810349,0.017829108,4.516572862
5415,104,44.8,6,2.32,62.28,268.78,8.6,64.92706517,29.18259476,0.228698766,5.6616413
5415.2,104.2,44.9,6.1,2.32,63.34,268.923,8.55,64.92706517,29.18259476,0.228698766,5.6616413
5415.4,104.4,45,7.3,2.32,62.18,268.78,8.65,64.92706517,29.18259476,0.228698766,5.6616413
5415.6,104.6,45.1,4.8,2.32,61.71,268.78,8.94,64.92706517,29.18259476,0.228698766,5.6616413
5415.8,104.8,45.1,4.3,2.32,60.82,268.923,8.87,64.92706517,29.18259476,0.228698766,5.6616413
5416,105,45.2,5.3,2.32,64.41,272.923,8.9,64.67442671,30.65942569,0.217686401,4.448461201
5416.2,105.2,45.3,4.8,2.32,61.13,273.78,9.1,64.67442671,30.65942569,0.217686401,4.448461201
5416.4,105.4,45.4,3.3,2.32,59.52,273.78,9.08,64.67442671,30.65942569,0.217686401,4.448461201
5416.6,105.6,45.4,4.8,2.32,63.67,273.78,9.18,64.67442671,30.65942569,0.217686401,4.448461201
5416.8,105.8,45.5,4.5,2.32,58.78,273.78,8.98,64.67442671,30.65942569,0.217686401,4.448461201
5417,106,45.6,4.4,2.33,60.26,273.923,9.07,67.66662803,27.48637089,0.014390775,4.832610301
5417.2,106.2,45.7,5.3,2.33,63.01,273.78,8.97,67.66662803,27.48637089,0.014390775,4.832610301
5417.4,106.4,45.8,4.7,2.33,60.66,273.923,8.96,67.66662803,27.48637089,0.014390775,4.832610301
5417.6,106.6,45.9,5.8,2.32,61.29,273.78,9.12,67.66662803,27.48637089,0.014390775,4.832610301
5417.8,106.8,45.9,3.7,2.33,55.81,273.78,9.06,67.66662803,27.48637089,0.014390775,4.832610301
5418,107,46,4.5,2.33,56.39,273.78,9.1,64.68767941,29.71068978,0.082651851,5.518978961
5418.2,107.2,46.1,4.4,2.33,56.56,273.78,8.91,64.68767941,29.71068978,0.082651851,5.518978961
5418.4,107.4,46.2,5.8,2.33,61.72,273.78,8.93,64.68767941,29.71068978,0.082651851,5.518978961
5418.6,107.6,46.2,4.4,2.33,61.85,273.78,9.07,64.68767941,29.71068978,0.082651851,5.518978961
5418.8,107.8,46.3,5.2,2.33,57.55,273.78,9.11,64.68767941,29.71068978,0.082651851,5.518978961
5419,108,46.4,4.4,2.33,58.03,273.78,8.91,68.38098437,26.37293015,0.121815671,5.12426981
5419.2,108.2,46.5,5,2.33,61.4,273.78,9,68.38098437,26.37293015,0.121815671,5.12426981
5419.4,108.4,46.5,4.3,2.33,59.37,273.78,9.13,68.38098437,26.37293015,0.121815671,5.12426981
5419.6,108.6,46.6,4.4,2.33,60.06,273.78,9.03,68.38098437,26.37293015,0.121815671,5.12426981
5419.8,108.8,46.7,4.6,2.33,58.51,273.78,9.13,68.38098437,26.37293015,0.121815671,5.12426981
5420,109,46.8,4.4,2.33,59.43,273.78,8.94,68.46130979,25.71299646,0.08789008,5.737803675
5420.2,109.2,46.8,4.6,2.33,58.75,273.78,9.22,68.46130979,25.71299646,0.08789008,5.737803675
5420.4,109.4,46.9,3.4,2.33,58.16,274.209,9.19,68.46130979,25.71299646,0.08789008,5.737803675
5420.6,109.6,47,4.5,2.33,59.9,278.07,9.11,68.46130979,25.71299646,0.08789008,5.737803675
5420.8,109.8,47.1,4.6,2.33,58.12,277.927,9.11,68.46130979,25.71299646,0.08789008,5.737803675
5421,110,47.1,5.5,2.33,58.47,278.07,8.86,67.95148476,27.60608488,0.159706229,4.282724135
5421.2,110.2,47.2,4.7,2.33,54.54,278.07,9.07,67.95148476,27.60608488,0.159706229,4.282724135
5421.4,110.4,47.3,4.7,2.33,54.3,278.07,8.96,67.95148476,27.60608488,0.159706229,4.282724135
5421.6,110.6,47.4,4.3,2.33,50.65,278.07,8.93,67.95148476,27.60608488,0.159706229,4.282724135
5421.8,110.8,47.4,3,2.34,49.92,278.07,9.06,67.95148476,27.60608488,0.159706229,4.282724135
5422,111,47.5,5.2,2.34,51.04,278.07,8.87,66.38553911,28.89296518,0.212597394,4.508898314
5422.2,111.2,47.6,5.9,2.34,51,278.07,8.69,66.38553911,28.89296518,0.212597394,4.508898314
5422.4,111.4,47.7,4.4,2.34,51.68,278.07,8.78,66.38553911,28.89296518,0.212597394,4.508898314
5422.6,111.6,47.8,5.7,2.34,51.38,278.07,8.91,66.38553911,28.89296518,0.212597394,4.508898314
5422.8,111.8,47.8,3,2.34,45.22,278.07,8.99,66.38553911,28.89296518,0.212597394,4.508898314
5423,112,47.9,3,2.34,51.31,277.927,9.02,66.67902086,28.38751909,0.249234718,4.684225329
5423.2,112.2,48,5.9,2.34,52.99,278.07,8.94,66.67902086,28.38751909,0.249234718,4.684225329
5423.4,112.4,48,4.1,2.34,49.16,277.927,8.85,66.67902086,28.38751909,0.249234718,4.684225329
5423.6,112.6,48.2,6.8,2.34,52.2,278.07,8.81,66.67902086,28.38751909,0.249234718,4.684225329
5423.8,112.8,48.3,7.7,2.34,51.83,278.07,8.64,66.67902086,28.38751909,0.249234718,4.684225329
5424,113,48.4,4.5,2.34,55.06,278.07,8.69,65.63454461,29.96055758,0.160184432,4.244713378
5424.2,113.2,48.4,4.4,2.34,53.9,278.07,9.06,65.63454461,29.96055758,0.160184432,4.244713378
5424.4,113.4,48.5,4,2.34,56.21,278.07,9.06,65.63454461,29.96055758,0.160184432,4.244713378
5424.6,113.6,48.6,4.2,2.34,53.03,277.927,8.93,65.63454461,29.96055758,0.160184432,4.244713378
5424.8,113.8,48.6,3.9,2.34,53.84,278.07,8.8,65.63454461,29.96055758,0.160184432,4.244713378
5425,114,48.7,5.2,2.34,53.49,278.07,8.69,64.71490361,31.28565479,0.128505586,3.870936008
5425.2,114.2,48.8,5.6,2.34,54.77,277.927,8.71,64.71490361,31.28565479,0.128505586,3.870936008
5425.4,114.4,48.9,5.6,2.34,58.48,278.07,8.79,64.71490361,31.28565479,0.128505586,3.870936008
5425.6,114.6,49,7,2.34,59.01,278.07,8.68,64.71490361,31.28565479,0.128505586,3.870936008
5425.8,114.8,49.3,15,2.33,22.73,245.194,6.59,64.71490361,31.28565479,0.128505586,3.870936008
5426,115,49.3,4.6,2.33,54.58,281.359,9.1,62.17394164,34.65322498,0.111120942,3.061712431
5426.2,115.2,49.4,4,2.33,49.79,280.216,9.07,62.17394164,34.65322498,0.111120942,3.061712431
5426.4,115.4,49.5,3,2.33,53.32,280.502,9.13,62.17394164,34.65322498,0.111120942,3.061712431
5426.6,115.6,49.5,4.7,2.33,53.43,281.073,8.9,62.17394164,34.65322498,0.111120942,3.061712431
5426.8,115.8,49.6,4.5,2.33,55.86,281.216,8.97,62.17394164,34.65322498,0.111120942,3.061712431
5427,116,49.7,5.3,2.33,55.64,281.359,8.88,66.28846862,30.74329458,0.148314718,2.819922082
5427.2,116.2,49.8,4.3,2.33,56.69,281.073,8.99,66.28846862,30.74329458,0.148314718,2.819922082
5427.4,116.4,49.8,4.4,2.34,58.04,281.502,9.03,66.28846862,30.74329458,0.148314718,2.819922082
5427.6,116.6,49.9,4.5,2.34,59.39,281.073,8.96,66.28846862,30.74329458,0.148314718,2.819922082
5427.8,116.8,50,5.4,2.34,59.82,281.216,9.01,66.28846862,30.74329458,0.148314718,2.819922082
5428,117,50.1,5.5,2.34,59.69,281.216,8.87,65.22998825,30.32701519,0.222309525,4.220687027
5428.2,117.2,50.2,5.2,2.34,55.11,280.216,9.07,65.22998825,30.32701519,0.222309525,4.220687027
5428.4,117.4,50.2,3.6,2.34,52.08,281.216,9.1,65.22998825,30.32701519,0.222309525,4.220687027
5428.6,117.6,50.3,3.8,2.34,55.59,281.645,9.02,65.22998825,30.32701519,0.222309525,4.220687027
5428.8,117.8,50.4,4.3,2.34,57.86,285.363,8.95,65.22998825,30.32701519,0.222309525,4.220687027
5429,118,50.5,4.5,2.34,58.82,285.363,9.05,64.75718421,31.41030526,0.174877947,3.657632578
5429.2,118.2,50.5,4,2.34,60.49,285.363,9.04,64.75718421,31.41030526,0.174877947,3.657632578
5429.4,118.4,50.6,4.5,2.34,56.94,284.363,9.11,64.75718421,31.41030526,0.174877947,3.657632578
5429.6,118.6,50.7,3.4,2.34,59.4,285.363,9.06,64.75718421,31.41030526,0.174877947,3.657632578
5429.8,118.8,50.7,3.4,2.34,62.56,285.363,8.96,64.75718421,31.41030526,0.174877947,3.657632578
5430,119,50.8,4.7,2.34,63.7,285.363,8.89,63.89494794,31.64444878,0.12235756,4.338245723
5430.2,119.2,50.9,4.3,2.34,64.38,285.363,8.91,63.89494794,31.64444878,0.12235756,4.338245723
5430.4,119.4,51,6.2,2.34,65.5,285.363,8.75,63.89494794,31.64444878,0.12235756,4.338245723
5430.6,119.6,51.1,5,2.34,64.39,285.363,8.8,63.89494794,31.64444878,0.12235756,4.338245723
5430.8,119.8,51.1,4.1,2.34,64.17,285.363,8.98,63.89494794,31.64444878,0.12235756,4.338245723
5431,120,51.2,4.5,2.34,64.36,285.363,8.97,64.54366075,31.67846505,0.156478402,3.621395798
5431.2,120.2,51.3,4.3,2.34,61.6,285.363,8.88,64.54366075,31.67846505,0.156478402,3.621395798
5431.4,120.4,51.3,3.5,2.35,62.3,285.363,8.86,64.54366075,31.67846505,0.156478402,3.621395798
5431.6,120.6,51.4,5.4,2.35,64.64,285.363,8.86,64.54366075,31.67846505,0.156478402,3.621395798
5431.8,120.8,51.5,3.3,2.35,62.01,285.363,8.97,64.54366075,31.67846505,0.156478402,3.621395798
5432,121,51.5,4.4,2.35,66.3,285.363,8.84,64.30383444,31.40367344,0.168061896,4.124430226
5432.2,121.2,51.6,4.9,2.35,64.95,285.363,8.83,64.30383444,31.40367344,0.168061896,4.124430226
5432.4,121.4,51.7,5.8,2.35,68.23,285.363,8.67,64.30383444,31.40367344,0.168061896,4.124430226
5432.6,121.6,51.8,4.3,2.35,64.23,285.363,8.79,64.30383444,31.40367344,0.168061896,4.124430226
5432.8,121.8,51.9,5.1,2.35,66.86,285.363,8.67,64.30383444,31.40367344,0.168061896,4.124430226
5433,122,52,6.2,2.35,68.21,285.363,8.78,57.29473647,38.63250943,0.186330521,3.886423577
5433.2,122.2,52.1,4.7,2.35,67.39,285.363,8.94,57.29473647,38.63250943,0.186330521,3.886423577
5433.4,122.4,52.1,4.4,2.35,66.35,285.363,8.78,57.29473647,38.63250943,0.186330521,3.886423577
5433.6,122.6,52.2,5.8,2.35,65.16,285.363,8.63,57.29473647,38.63250943,0.186330521,3.886423577
5433.8,122.8,52.3,6,2.35,65.53,285.363,8.59,57.29473647,38.63250943,0.186330521,3.886423577
5434,123,52.4,5.5,2.35,65,285.363,8.71,61.36648427,35.40997442,0.051093491,3.172447827
5434.2,123.2,52.5,4.5,2.35,64.78,285.363,8.83,61.36648427,35.40997442,0.051093491,3.172447827
5434.4,123.4,52.6,4.1,2.35,65.59,285.363,8.81,61.36648427,35.40997442,0.051093491,3.172447827
5434.6,123.6,52.7,5.3,2.35,64.28,285.363,8.67,61.36648427,35.40997442,0.051093491,3.172447827
5434.8,123.8,52.7,2.7,2.35,64.21,285.363,8.93,61.36648427,35.40997442,0.051093491,3.172447827
5435,124,52.8,4,2.35,64.68,285.363,8.93,60.55898793,34.03957635,0.059606063,5.34182966
5435.2,124.2,52.9,6,2.35,65.63,285.363,8.84,60.55898793,34.03957635,0.059606063,5.34182966
5435.4,124.4,53,5.9,2.35,29.16,225.75,6.16,60.55898793,34.03957635,0.059606063,5.34182966
5435.6,124.67,53,5,2.35,53.73,284.363,8.52,60.55898793,34.03957635,0.059606063,5.34182966
5435.8,124.8,53,3.6,2.35,57.77,284.363,8.77,60.55898793,34.03957635,0.059606063,5.34182966
5436,125,53.1,5.2,2.35,56.06,284.506,8.64,56.53588997,37.93738724,0.1511937,5.375529095
5436.2,125.2,53.2,5.3,2.35,56.93,285.363,8.64,56.53588997,37.93738724,0.1511937,5.375529095
5436.4,125.4,53.3,6.4,2.35,58.63,285.506,8.56,56.53588997,37.93738724,0.1511937,5.375529095
5436.6,125.6,53.4,5.1,2.35,57.03,285.506,8.63,56.53588997,37.93738724,0.1511937,5.375529095
5436.8,125.8,53.5,7.3,2.35,56.9,285.363,8.6,56.53588997,37.93738724,0.1511937,5.375529095
5437,126,53.6,5.3,2.35,57.48,285.506,8.72,55.14318186,41.1214613,0.121238175,3.614118666
5437.2,126.2,53.7,7.7,2.35,58.52,285.363,8.7,55.14318186,41.1214613,0.121238175,3.614118666
5437.4,126.4,53.8,4.3,2.35,55.41,285.506,8.61,55.14318186,41.1214613,0.121238175,3.614118666
5437.6,126.6,53.9,8.7,2.35,58.45,285.506,8.56,55.14318186,41.1214613,0.121238175,3.614118666
5437.8,126.8,54,5.4,2.35,58.51,285.363,8.67,55.14318186,41.1214613,0.121238175,3.614118666
5438,127,54.1,5.8,2.35,58.29,285.363,8.77,63.79472153,32.43247017,0.135549052,3.637259246
5438.2,127.2,54.2,6.3,2.35,60.53,284.363,8.55,63.79472153,32.43247017,0.135549052,3.637259246
5438.4,127.4,54.3,6.1,2.34,60.29,280.506,8.44,63.79472153,32.43247017,0.135549052,3.637259246
5438.6,127.6,54.5,8.3,2.34,60.93,280.363,8.5,63.79472153,32.43247017,0.135549052,3.637259246
5438.8,127.8,54.6,4.8,2.34,57.42,280.363,8.8,63.79472153,32.43247017,0.135549052,3.637259246
5439,128,54.6,4.9,2.34,57.3,280.506,8.57,63.82860922,31.42215163,0.166379963,4.582859191
5439.2,128.2,54.8,7.9,2.34,56.37,280.363,8.35,63.82860922,31.42215163,0.166379963,4.582859191
5439.4,128.4,54.8,4.2,2.34,58.1,280.363,8.64,63.82860922,31.42215163,0.166379963,4.582859191
5439.6,128.6,54.9,5.7,2.34,57.8,280.363,8.38,63.82860922,31.42215163,0.166379963,4.582859191
5439.8,128.8,55,6.7,2.34,57.2,280.363,8.51,63.82860922,31.42215163,0.166379963,4.582859191
5440,129,55.1,4.9,2.34,56.63,280.363,8.51,63.03720908,32.97712008,0.20821344,3.777457406
5440.2,129.2,55.2,5.7,2.34,58.6,280.363,8.47,63.03720908,32.97712008,0.20821344,3.777457406
5440.4,129.4,55.3,7.1,2.34,60.27,280.506,8.29,63.03720908,32.97712008,0.20821344,3.777457406
5440.6,129.6,55.4,5.2,2.34,41.04,276.645,7.76,63.03720908,32.97712008,0.20821344,3.777457406
5440.8,129.8,55.5,5.5,2.34,72.62,280.363,8.6,63.03720908,32.97712008,0.20821344,3.777457406
5441,130,55.6,6.4,2.34,70.92,280.506,8.78,65.47067945,30.76074122,0.033043765,3.735535567
5441.2,130.2,55.7,4.8,2.34,72.84,280.363,8.91,65.47067945,30.76074122,0.033043765,3.735535567
5441.4,130.4,55.8,6.3,2.34,62.93,280.363,8.61,65.47067945,30.76074122,0.033043765,3.735535567
5441.6,130.6,55.9,5.1,2.34,60.87,280.506,8.8,65.47067945,30.76074122,0.033043765,3.735535567
5441.8,130.8,56,4.6,2.34,61.56,280.363,8.76,65.47067945,30.76074122,0.033043765,3.735535567
5442,131,56.1,6.5,2.34,63.42,280.363,8.75,65.33577988,31.03397044,0.006266961,3.623982718
5442.2,131.2,56.2,5.8,2.34,62.79,280.363,8.53,65.33577988,31.03397044,0.006266961,3.623982718
5442.4,131.4,56.3,5.5,2.34,64.06,280.363,8.62,65.33577988,31.03397044,0.006266961,3.623982718
5442.6,131.6,56.4,5.7,2.33,63.12,280.363,8.82,65.33577988,31.03397044,0.006266961,3.623982718
5442.8,131.8,56.4,4.6,2.34,64.96,280.506,8.72,65.33577988,31.03397044,0.006266961,3.623982718
5443,132,56.6,6.7,2.33,65,280.363,8.89,65.9506931,30.37592294,0.044493683,3.628890272
5443.2,132.2,56.6,4.1,2.33,61.15,280.363,8.75,65.9506931,30.37592294,0.044493683,3.628890272
5443.4,132.4,56.7,4.8,2.34,66.2,280.363,9.03,65.9506931,30.37592294,0.044493683,3.628890272
5443.6,132.6,56.8,4.6,2.34,61.64,280.363,8.78,65.9506931,30.37592294,0.044493683,3.628890272
5443.8,132.8,56.9,4.6,2.34,61.66,280.363,8.81,65.9506931,30.37592294,0.044493683,3.628890272
5444,133,56.9,4.7,2.34,60.85,280.506,8.78,67.9462942,28.34088943,0.022055749,3.690760624
5444.2,133.2,57,5.4,2.34,62.28,280.363,8.66,67.9462942,28.34088943,0.022055749,3.690760624
5444.4,133.4,57.1,4.8,2.34,66.33,280.363,8.91,67.9462942,28.34088943,0.022055749,3.690760624
5444.6,133.6,57.2,4.5,2.34,65.55,280.363,8.83,67.9462942,28.34088943,0.022055749,3.690760624
5444.8,133.8,57.3,4.7,2.34,66.57,280.363,8.95,67.9462942,28.34088943,0.022055749,3.690760624
5445,134,57.3,4.9,2.34,68.17,280.506,8.8,68.82162988,28.07792232,0.120498343,2.979949457
5445.2,134.2,57.4,5.1,2.34,68.66,280.363,8.74,68.82162988,28.07792232,0.120498343,2.979949457
5445.4,134.4,57.5,4.7,2.34,68.27,280.363,8.83,68.82162988,28.07792232,0.120498343,2.979949457
5445.6,134.6,57.6,6.4,2.34,68.65,280.506,8.78,68.82162988,28.07792232,0.120498343,2.979949457
5445.8,134.8,57.7,5.4,2.34,29.64,280.363,7.86,68.82162988,28.07792232,0.120498343,2.979949457
5446,135,57.8,5.8,2.34,59.96,279.363,8.6,68.95676532,27.35628375,0.019629647,3.66732129
5446.2,135.2,57.9,5.7,2.34,60.62,280.506,8.58,68.95676532,27.35628375,0.019629647,3.66732129
5446.4,135.4,58,5,2.34,60.42,280.363,8.62,68.95676532,27.35628375,0.019629647,3.66732129
5446.6,135.6,58.1,5.6,2.34,61.13,280.363,8.69,68.95676532,27.35628375,0.019629647,3.66732129
5446.8,135.8,58.2,5.5,2.34,59.24,280.363,8.47,68.95676532,27.35628375,0.019629647,3.66732129
5447,136,58.3,6.1,2.33,60.82,280.506,8.46,65.96500388,30.19252188,0.101482015,3.740992217
5447.2,136.2,58.3,4.3,2.33,68.83,280.363,8.67,65.96500388,30.19252188,0.101482015,3.740992217
5447.4,136.4,58.4,5.8,2.33,71.46,280.363,8.69,65.96500388,30.19252188,0.101482015,3.740992217
5447.6,136.6,58.5,6.3,2.33,71.35,280.506,8.65,65.96500388,30.19252188,0.101482015,3.740992217
5447.8,136.8,58.7,8,2.33,71.75,280.363,8.47,65.96500388,30.19252188,0.101482015,3.740992217
5448,137,58.7,4.3,2.33,70.86,280.506,8.76,69.36786394,27.22297045,0.11625279,3.292912819
5448.2,137.2,58.8,4.5,2.33,70.75,280.363,8.78,69.36786394,27.22297045,0.11625279,3.292912819
5448.4,137.4,58.9,5.2,2.33,70.81,280.363,8.89,69.36786394,27.22297045,0.11625279,3.292912819
5448.6,137.6,59,3.8,2.33,69.16,280.363,8.85,69.36786394,27.22297045,0.11625279,3.292912819
5448.8,137.8,59.1,5.8,2.33,72.67,280.363,8.81,69.36786394,27.22297045,0.11625279,3.292912819
5449,138,59.1,4.8,2.33,69.23,280.506,8.72,70.87720742,25.14380444,0.219657786,3.759330354
5449.2,138.2,59.2,4.5,2.33,72.2,280.363,8.83,70.87720742,25.14380444,0.219657786,3.759330354
5449.4,138.4,59.3,5.1,2.33,71.46,280.363,8.88,70.87720742,25.14380444,0.219657786,3.759330354
5449.6,138.6,59.4,4.7,2.33,71.67,280.363,8.72,70.87720742,25.14380444,0.219657786,3.759330354
5449.8,138.8,59.5,5.2,2.33,42.35,280.506,7.95,70.87720742,25.14380444,0.219657786,3.759330354
5450,139,59.5,3.5,2.34,72.59,280.363,8.97,67.87872523,28.55612902,0.107733553,3.457412201
5450.2,139.2,59.6,3.9,2.34,76.16,280.363,8.83,67.87872523,28.55612902,0.107733553,3.457412201
5450.4,139.4,59.7,4.2,2.34,80.49,280.363,9.04,67.87872523,28.55612902,0.107733553,3.457412201
5450.6,139.6,59.7,3.7,2.34,79.58,280.506,8.85,67.87872523,28.55612902,0.107733553,3.457412201
5450.8,139.8,59.8,5.1,2.34,79.5,280.363,8.97,67.87872523,28.55612902,0.107733553,3.457412201
5451,140,59.9,4.9,2.34,77.3,280.363,8.96,58.54907512,38.40606795,0.059464083,2.985392845
5451.2,140.2,59.9,3.8,2.34,74.17,280.363,8.72,58.54907512,38.40606795,0.059464083,2.985392845
5451.4,140.4,60.1,6.5,2.34,76.34,280.363,8.76,58.54907512,38.40606795,0.059464083,2.985392845
5451.6,140.6,60.1,5.1,2.34,72.95,280.506,8.73,58.54907512,38.40606795,0.059464083,2.985392845
5451.8,140.8,60.2,3.9,2.34,72.23,280.363,8.69,58.54907512,38.40606795,0.059464083,2.985392845
5452,141,60.3,4.1,2.34,79.83,280.363,8.85,66.20170077,30.86106308,0.073069548,2.864166608
5452.2,141.2,60.4,6.3,2.34,77.32,280.363,8.73,66.20170077,30.86106308,0.073069548,2.864166608
5452.4,141.4,60.5,4.9,2.34,78.56,280.506,8.69,66.20170077,30.86106308,0.073069548,2.864166608
5452.6,141.6,60.5,5.1,2.34,79.08,280.363,8.8,66.20170077,30.86106308,0.073069548,2.864166608
5452.8,141.8,60.6,4.1,2.34,76.42,280.363,8.85,66.20170077,30.86106308,0.073069548,2.864166608
5453,142,60.7,5.8,2.34,76.51,280.363,8.79,69.02317514,27.51699013,0.166354227,3.293480505
5453.2,142.2,60.8,5.6,2.34,76.27,280.363,8.69,69.02317514,27.51699013,0.166354227,3.293480505
5453.4,142.4,60.9,5,2.34,70.8,280.506,8.65,69.02317514,27.51699013,0.166354227,3.293480505
5453.6,142.6,61,3.9,2.34,74.72,280.363,8.77,69.02317514,27.51699013,0.166354227,3.293480505
5453.8,142.8,61,5.1,2.34,76.16,280.363,8.77,69.02317514,27.51699013,0.166354227,3.293480505
5454,143,61.2,6.8,2.34,72.82,280.363,8.67,65.26148885,31.48621987,0.185246896,3.067044382
5454.2,143.2,61.2,3.7,2.34,70.48,280.363,8.58,65.26148885,31.48621987,0.185246896,3.067044382
5454.4,143.4,61.3,3.7,2.34,74.35,280.506,8.62,65.26148885,31.48621987,0.185246896,3.067044382
5454.6,143.6,61.4,5,2.34,82.49,280.363,8.8,65.26148885,31.48621987,0.185246896,3.067044382
5454.8,143.8,61.5,6.5,2.34,83.63,280.506,8.74,65.26148885,31.48621987,0.185246896,3.067044382
5455,144,61.5,4.6,2.34,26.44,268.637,7.9,63.91728746,32.31991718,0.063032353,3.699763
5455.2,144.2,61.6,5.2,2.34,75.09,278.363,8.73,63.91728746,32.31991718,0.063032353,3.699763
5455.4,144.4,61.7,5.3,2.34,72.29,280.363,8.78,63.91728746,32.31991718,0.063032353,3.699763
5455.6,144.6,61.8,4.1,2.34,70.92,280.506,8.58,63.91728746,32.31991718,0.063032353,3.699763
5455.8,144.8,61.9,6.1,2.34,75.87,280.363,8.68,63.91728746,32.31991718,0.063032353,3.699763
5456,145,62,5,2.34,71.73,280.506,8.79,67.79190655,27.04746446,0.161925573,4.998703416
5456.2,145.2,62,3.3,2.34,30.74,263.207,7.59,67.79190655,27.04746446,0.161925573,4.998703416
5456.4,145.4,62.1,4.2,2.34,74.5,280.363,8.86,67.79190655,27.04746446,0.161925573,4.998703416
5456.6,145.6,62.2,4.5,2.34,69.83,280.506,8.8,67.79190655,27.04746446,0.161925573,4.998703416
5456.8,145.8,62.2,3.7,2.34,71.72,280.506,8.83,67.79190655,27.04746446,0.161925573,4.998703416
5457,146,62.3,4,2.34,72.96,280.363,8.75,66.0233411,29.63536865,0.102701587,4.238588664
5457.2,146.2,62.4,4.9,2.34,76.54,280.506,8.67,66.0233411,29.63536865,0.102701587,4.238588664
5457.4,146.4,62.5,4.2,2.34,77.46,280.506,8.72,66.0233411,29.63536865,0.102701587,4.238588664
5457.6,146.6,62.5,4.8,2.34,78.72,280.506,8.6,66.0233411,29.63536865,0.102701587,4.238588664
5457.8,146.8,62.7,7.4,2.34,79.42,280.506,8.56,66.0233411,29.63536865,0.102701587,4.238588664
5458,147,62.7,5.2,2.34,75.4,280.506,8.64,66.577268,28.45272993,0.109273374,4.860728697
5458.2,147.2,62.8,4.5,2.34,80.01,280.506,8.68,66.577268,28.45272993,0.109273374,4.860728697
5458.4,147.4,62.9,4.7,2.34,84.67,280.363,8.6,66.577268,28.45272993,0.109273374,4.860728697
5458.6,147.6,63,6.8,2.34,82.29,280.506,8.75,66.577268,28.45272993,0.109273374,4.860728697
5458.8,147.8,63.1,4.8,2.34,79.93,280.506,8.71,66.577268,28.45272993,0.109273374,4.860728697
